,dataset,method,replicate,cd,acc,times,memgb,n,k,height,speciation,gtee,ad,gtype
0,ASTRAL-II,QR,0,0,1,2.02,0.049964,11,1000,2000000,1e-06,0,0.183,true
1,ASTRAL-II,QR,1,2,0,2.12,0.051036,11,1000,2000000,1e-06,0,0.158375,true
2,ASTRAL-II,QR,2,2,0,2.06,0.05216,11,1000,2000000,1e-06,0,0.212625,true
3,ASTRAL-II,QR,3,8,0,2.08,0.049228,11,1000,2000000,1e-06,0,0.151,true
4,ASTRAL-II,QR,4,6,0,2.13,0.048108,11,1000,2000000,1e-06,0,0.161625,true
5,ASTRAL-II,QR,5,6,0,2.17,0.05412,11,1000,2000000,1e-06,0,0.180375,true
6,ASTRAL-II,QR,6,8,0,2.09,0.04942,11,1000,2000000,1e-06,0,0.107375,true
7,ASTRAL-II,QR,7,4,0,2.08,0.0506,11,1000,2000000,1e-06,0,0.243875,true
8,ASTRAL-II,QR,8,10,0,2.14,0.049108,11,1000,2000000,1e-06,0,0.164625,true
9,ASTRAL-II,QR,9,2,0,2.28,0.048776,11,1000,2000000,1e-06,0,0.27825,true
10,ASTRAL-II,QR,10,2,0,2.58,0.050448,11,1000,2000000,1e-06,0,0.24025,true
11,ASTRAL-II,QR,11,2,0,2.03,0.054992,11,1000,2000000,1e-06,0,0.17625,true
12,ASTRAL-II,QR,12,4,0,2.05,0.049024,11,1000,2000000,1e-06,0,0.27525,true
13,ASTRAL-II,QR,13,8,0,2.04,0.056452,11,1000,2000000,1e-06,0,0.215875,true
14,ASTRAL-II,QR,14,8,0,2.1,0.053968,11,1000,2000000,1e-06,0,0.09225,true
15,ASTRAL-II,QR,15,4,0,2.11,0.05078,11,1000,2000000,1e-06,0,0.137125,true
16,ASTRAL-II,QR,16,6,0,2.06,0.053696,11,1000,2000000,1e-06,0,0.195,true
17,ASTRAL-II,QR,17,0,1,2.73,0.049512,11,1000,2000000,1e-06,0,0.139625,true
18,ASTRAL-II,QR,18,8,0,2.1,0.049924,11,1000,2000000,1e-06,0,0.131375,true
19,ASTRAL-II,QR,19,0,1,2.09,0.048324,11,1000,2000000,1e-06,0,0.263,true
20,ASTRAL-II,QR,20,10,0,2.11,0.049164,11,1000,2000000,1e-06,0,0.20825,true
21,ASTRAL-II,QR,21,2,0,2.12,0.04798,11,1000,2000000,1e-06,0,0.126,true
22,ASTRAL-II,QR,22,0,1,2.11,0.051364,11,1000,2000000,1e-06,0,0.126125,true
23,ASTRAL-II,QR,23,0,1,1.86,0.049836,11,1000,2000000,1e-06,0,0.23925,true
24,ASTRAL-II,QR,24,8,0,5.11,0.04784,11,1000,2000000,1e-06,0,0.18175,true
25,ASTRAL-II,QR,25,8,0,5.15,0.048128,11,1000,2000000,1e-06,0,0.179625,true
26,ASTRAL-II,QR,26,6,0,4.88,0.04852,11,1000,2000000,1e-06,0,0.123875,true
27,ASTRAL-II,QR,27,0,1,5.0,0.048936,11,1000,2000000,1e-06,0,0.120375,true
28,ASTRAL-II,QR,28,4,0,1.9,0.049784,11,1000,2000000,1e-06,0,0.0835,true
29,ASTRAL-II,QR,29,6,0,2.0,0.05004,11,1000,2000000,1e-06,0,0.15625,true
30,ASTRAL-II,QR,30,6,0,2.0,0.053308,11,1000,2000000,1e-06,0,0.21575,true
31,ASTRAL-II,QR,31,0,1,1.71,0.050284,11,1000,2000000,1e-06,0,0.14475,true
32,ASTRAL-II,QR,32,0,1,1.88,0.050396,11,1000,2000000,1e-06,0,0.0985,true
33,ASTRAL-II,QR,33,2,0,1.71,0.050436,11,1000,2000000,1e-06,0,0.12125,true
34,ASTRAL-II,QR,34,8,0,1.91,0.049496,11,1000,2000000,1e-06,0,0.108625,true
35,ASTRAL-II,QR,35,8,0,1.86,0.050364,11,1000,2000000,1e-06,0,0.061,true
36,ASTRAL-II,QR,36,8,0,1.88,0.049504,11,1000,2000000,1e-06,0,0.13725,true
37,ASTRAL-II,QR,37,2,0,2.08,0.048696,11,1000,2000000,1e-06,0,0.27375,true
38,ASTRAL-II,QR,38,0,1,1.88,0.049744,11,1000,2000000,1e-06,0,0.22675,true
39,ASTRAL-II,QR,39,6,0,1.89,0.049316,11,1000,2000000,1e-06,0,0.189625,true
40,ASTRAL-II,QR,40,10,0,1.98,0.049924,11,1000,2000000,1e-06,0,0.249625,true
41,ASTRAL-II,QR,41,8,0,1.83,0.054392,11,1000,2000000,1e-06,0,0.133,true
42,ASTRAL-II,QR,42,2,0,1.75,0.050364,11,1000,2000000,1e-06,0,0.151375,true
43,ASTRAL-II,QR,43,8,0,1.74,0.051164,11,1000,2000000,1e-06,0,0.179625,true
44,ASTRAL-II,QR,44,0,1,1.92,0.052936,11,1000,2000000,1e-06,0,0.200875,true
45,ASTRAL-II,QR,45,6,0,1.92,0.04978,11,1000,2000000,1e-06,0,0.158,true
46,ASTRAL-II,QR,46,0,1,1.85,0.049732,11,1000,2000000,1e-06,0,0.1885,true
47,ASTRAL-II,QR,47,6,0,2.1,0.0543,11,1000,2000000,1e-06,0,0.150125,true
48,ASTRAL-II,QR,48,0,1,1.95,0.050256,11,1000,2000000,1e-06,0,0.294,true
49,ASTRAL-II,QR,49,2,0,2.11,0.049568,11,1000,2000000,1e-06,0,0.097125,true
50,ASTRAL-II,QR*,0,0,1,1.98,0.048976,11,1000,2000000,1e-06,0,0.183,true
51,ASTRAL-II,QR*,1,4,0,2.4,0.048944,11,1000,2000000,1e-06,0,0.158375,true
52,ASTRAL-II,QR*,2,6,0,2.73,0.053864,11,1000,2000000,1e-06,0,0.212625,true
53,ASTRAL-II,QR*,3,0,1,2.99,0.051352,11,1000,2000000,1e-06,0,0.151,true
54,ASTRAL-II,QR*,4,0,1,2.61,0.050396,11,1000,2000000,1e-06,0,0.161625,true
55,ASTRAL-II,QR*,5,2,0,3.58,0.0517,11,1000,2000000,1e-06,0,0.180375,true
56,ASTRAL-II,QR*,6,0,1,2.17,0.048596,11,1000,2000000,1e-06,0,0.107375,true
57,ASTRAL-II,QR*,7,4,0,1.99,0.049372,11,1000,2000000,1e-06,0,0.243875,true
58,ASTRAL-II,QR*,8,0,1,3.07,0.04894,11,1000,2000000,1e-06,0,0.164625,true
59,ASTRAL-II,QR*,9,2,0,1.65,0.054268,11,1000,2000000,1e-06,0,0.27825,true
60,ASTRAL-II,QR*,10,2,0,1.62,0.048408,11,1000,2000000,1e-06,0,0.24025,true
61,ASTRAL-II,QR*,11,6,0,2.15,0.048852,11,1000,2000000,1e-06,0,0.17625,true
62,ASTRAL-II,QR*,12,4,0,1.72,0.04996,11,1000,2000000,1e-06,0,0.27525,true
63,ASTRAL-II,QR*,13,4,0,2.28,0.04912,11,1000,2000000,1e-06,0,0.215875,true
64,ASTRAL-II,QR*,14,0,1,1.9,0.049852,11,1000,2000000,1e-06,0,0.09225,true
65,ASTRAL-II,QR*,15,0,1,1.94,0.048988,11,1000,2000000,1e-06,0,0.137125,true
66,ASTRAL-II,QR*,16,0,1,1.79,0.049608,11,1000,2000000,1e-06,0,0.195,true
67,ASTRAL-II,QR*,17,0,1,1.49,0.049232,11,1000,2000000,1e-06,0,0.139625,true
68,ASTRAL-II,QR*,18,0,1,1.73,0.049056,11,1000,2000000,1e-06,0,0.131375,true
69,ASTRAL-II,QR*,19,0,1,1.42,0.050112,11,1000,2000000,1e-06,0,0.263,true
70,ASTRAL-II,QR*,20,2,0,1.66,0.047688,11,1000,2000000,1e-06,0,0.20825,true
71,ASTRAL-II,QR*,21,2,0,1.67,0.053712,11,1000,2000000,1e-06,0,0.126,true
72,ASTRAL-II,QR*,22,4,0,1.91,0.049616,11,1000,2000000,1e-06,0,0.126125,true
73,ASTRAL-II,QR*,23,2,0,1.82,0.049984,11,1000,2000000,1e-06,0,0.23925,true
74,ASTRAL-II,QR*,24,0,1,1.98,0.049132,11,1000,2000000,1e-06,0,0.18175,true
75,ASTRAL-II,QR*,25,6,0,2.19,0.048632,11,1000,2000000,1e-06,0,0.179625,true
76,ASTRAL-II,QR*,26,0,1,1.97,0.049944,11,1000,2000000,1e-06,0,0.123875,true
77,ASTRAL-II,QR*,27,6,0,2.11,0.05464,11,1000,2000000,1e-06,0,0.120375,true
78,ASTRAL-II,QR*,28,0,1,1.87,0.049328,11,1000,2000000,1e-06,0,0.0835,true
79,ASTRAL-II,QR*,29,0,1,2.14,0.049256,11,1000,2000000,1e-06,0,0.15625,true
80,ASTRAL-II,QR*,30,6,0,2.05,0.051568,11,1000,2000000,1e-06,0,0.21575,true
81,ASTRAL-II,QR*,31,6,0,1.78,0.04996,11,1000,2000000,1e-06,0,0.14475,true
82,ASTRAL-II,QR*,32,0,1,2.11,0.048364,11,1000,2000000,1e-06,0,0.0985,true
83,ASTRAL-II,QR*,33,2,0,1.85,0.049512,11,1000,2000000,1e-06,0,0.12125,true
84,ASTRAL-II,QR*,34,4,0,2.11,0.04786,11,1000,2000000,1e-06,0,0.108625,true
85,ASTRAL-II,QR*,35,6,0,2.13,0.048716,11,1000,2000000,1e-06,0,0.061,true
86,ASTRAL-II,QR*,36,0,1,10.34,0.050176,11,1000,2000000,1e-06,0,0.13725,true
87,ASTRAL-II,QR*,37,6,0,2.05,0.050464,11,1000,2000000,1e-06,0,0.27375,true
88,ASTRAL-II,QR*,38,0,1,4.08,0.0497,11,1000,2000000,1e-06,0,0.22675,true
89,ASTRAL-II,QR*,39,0,1,2.13,0.049892,11,1000,2000000,1e-06,0,0.189625,true
90,ASTRAL-II,QR*,40,8,0,1.36,0.050576,11,1000,2000000,1e-06,0,0.249625,true
91,ASTRAL-II,QR*,41,0,1,1.44,0.050068,11,1000,2000000,1e-06,0,0.133,true
92,ASTRAL-II,QR*,42,4,0,1.46,0.0536,11,1000,2000000,1e-06,0,0.151375,true
93,ASTRAL-II,QR*,43,0,1,12.41,0.051764,11,1000,2000000,1e-06,0,0.179625,true
94,ASTRAL-II,QR*,44,4,0,2.03,0.05152,11,1000,2000000,1e-06,0,0.200875,true
95,ASTRAL-II,QR*,45,0,1,2.12,0.049328,11,1000,2000000,1e-06,0,0.158,true
96,ASTRAL-II,QR*,46,0,1,2.11,0.048484,11,1000,2000000,1e-06,0,0.1885,true
97,ASTRAL-II,QR*,47,4,0,2.09,0.04964,11,1000,2000000,1e-06,0,0.150125,true
98,ASTRAL-II,QR*,48,0,1,4.62,0.049728,11,1000,2000000,1e-06,0,0.294,true
99,ASTRAL-II,QR*,49,4,0,1.72,0.047732,11,1000,2000000,1e-06,0,0.097125,true
100,ASTRAL-II,QR,0,6,0,2.02,0.047336,11,200,2000000,1e-06,0,0.183,true
101,ASTRAL-II,QR,1,4,0,4.89,0.046492,11,200,2000000,1e-06,0,0.158375,true
102,ASTRAL-II,QR,2,10,0,2.01,0.05032,11,200,2000000,1e-06,0,0.212625,true
103,ASTRAL-II,QR,3,6,0,2.15,0.047184,11,200,2000000,1e-06,0,0.151,true
104,ASTRAL-II,QR,4,10,0,2.13,0.047496,11,200,2000000,1e-06,0,0.161625,true
105,ASTRAL-II,QR,5,6,0,2.08,0.046932,11,200,2000000,1e-06,0,0.180375,true
106,ASTRAL-II,QR,6,8,0,2.08,0.046796,11,200,2000000,1e-06,0,0.107375,true
107,ASTRAL-II,QR,7,4,0,2.27,0.048724,11,200,2000000,1e-06,0,0.243875,true
108,ASTRAL-II,QR,8,4,0,2.1,0.048188,11,200,2000000,1e-06,0,0.164625,true
109,ASTRAL-II,QR,9,8,0,2.24,0.047092,11,200,2000000,1e-06,0,0.27825,true
110,ASTRAL-II,QR,10,2,0,2.05,0.04776,11,200,2000000,1e-06,0,0.24025,true
111,ASTRAL-II,QR,11,0,1,2.05,0.048024,11,200,2000000,1e-06,0,0.17625,true
112,ASTRAL-II,QR,12,4,0,2.24,0.046336,11,200,2000000,1e-06,0,0.27525,true
113,ASTRAL-II,QR,13,8,0,2.06,0.047332,11,200,2000000,1e-06,0,0.215875,true
114,ASTRAL-II,QR,14,8,0,2.03,0.049224,11,200,2000000,1e-06,0,0.09225,true
115,ASTRAL-II,QR,15,10,0,2.29,0.047904,11,200,2000000,1e-06,0,0.137125,true
116,ASTRAL-II,QR,16,6,0,2.02,0.047812,11,200,2000000,1e-06,0,0.195,true
117,ASTRAL-II,QR,17,2,0,2.18,0.049296,11,200,2000000,1e-06,0,0.139625,true
118,ASTRAL-II,QR,18,8,0,2.06,0.04938,11,200,2000000,1e-06,0,0.131375,true
119,ASTRAL-II,QR,19,8,0,2.11,0.050332,11,200,2000000,1e-06,0,0.263,true
120,ASTRAL-II,QR,20,10,0,2.08,0.04686,11,200,2000000,1e-06,0,0.20825,true
121,ASTRAL-II,QR,21,10,0,1.79,0.04748,11,200,2000000,1e-06,0,0.126,true
122,ASTRAL-II,QR,22,8,0,1.89,0.047644,11,200,2000000,1e-06,0,0.126125,true
123,ASTRAL-II,QR,23,0,1,2.12,0.048484,11,200,2000000,1e-06,0,0.23925,true
124,ASTRAL-II,QR,24,8,0,1.96,0.047408,11,200,2000000,1e-06,0,0.18175,true
125,ASTRAL-II,QR,25,10,0,1.81,0.048108,11,200,2000000,1e-06,0,0.179625,true
126,ASTRAL-II,QR,26,10,0,1.94,0.04678,11,200,2000000,1e-06,0,0.123875,true
127,ASTRAL-II,QR,27,2,0,1.92,0.04618,11,200,2000000,1e-06,0,0.120375,true
128,ASTRAL-II,QR,28,4,0,1.73,0.046348,11,200,2000000,1e-06,0,0.0835,true
129,ASTRAL-II,QR,29,0,1,1.83,0.04644,11,200,2000000,1e-06,0,0.15625,true
130,ASTRAL-II,QR,30,2,0,1.87,0.046976,11,200,2000000,1e-06,0,0.21575,true
131,ASTRAL-II,QR,31,10,0,1.82,0.048532,11,200,2000000,1e-06,0,0.14475,true
132,ASTRAL-II,QR,32,8,0,1.87,0.04722,11,200,2000000,1e-06,0,0.0985,true
133,ASTRAL-II,QR,33,0,1,1.78,0.047644,11,200,2000000,1e-06,0,0.12125,true
134,ASTRAL-II,QR,34,8,0,1.96,0.047304,11,200,2000000,1e-06,0,0.108625,true
135,ASTRAL-II,QR,35,8,0,1.94,0.047308,11,200,2000000,1e-06,0,0.061,true
136,ASTRAL-II,QR,36,8,0,1.98,0.047296,11,200,2000000,1e-06,0,0.13725,true
137,ASTRAL-II,QR,37,2,0,1.87,0.046844,11,200,2000000,1e-06,0,0.27375,true
138,ASTRAL-II,QR,38,0,1,1.86,0.050744,11,200,2000000,1e-06,0,0.22675,true
139,ASTRAL-II,QR,39,8,0,4.96,0.046812,11,200,2000000,1e-06,0,0.189625,true
140,ASTRAL-II,QR,40,4,0,1.84,0.047448,11,200,2000000,1e-06,0,0.249625,true
141,ASTRAL-II,QR,41,8,0,1.89,0.045916,11,200,2000000,1e-06,0,0.133,true
142,ASTRAL-II,QR,42,4,0,1.93,0.050516,11,200,2000000,1e-06,0,0.151375,true
143,ASTRAL-II,QR,43,8,0,1.8,0.047044,11,200,2000000,1e-06,0,0.179625,true
144,ASTRAL-II,QR,44,8,0,3.52,0.050416,11,200,2000000,1e-06,0,0.200875,true
145,ASTRAL-II,QR,45,6,0,1.94,0.047632,11,200,2000000,1e-06,0,0.158,true
146,ASTRAL-II,QR,46,8,0,2.08,0.047172,11,200,2000000,1e-06,0,0.1885,true
147,ASTRAL-II,QR,47,6,0,1.91,0.047196,11,200,2000000,1e-06,0,0.150125,true
148,ASTRAL-II,QR,48,4,0,2.67,0.047032,11,200,2000000,1e-06,0,0.294,true
149,ASTRAL-II,QR,49,8,0,2.14,0.047792,11,200,2000000,1e-06,0,0.097125,true
150,ASTRAL-II,QR*,0,0,1,1.98,0.04822,11,200,2000000,1e-06,0,0.183,true
151,ASTRAL-II,QR*,1,4,0,1.95,0.05032,11,200,2000000,1e-06,0,0.158375,true
152,ASTRAL-II,QR*,2,6,0,2.1,0.052636,11,200,2000000,1e-06,0,0.212625,true
153,ASTRAL-II,QR*,3,2,0,1.98,0.047,11,200,2000000,1e-06,0,0.151,true
154,ASTRAL-II,QR*,4,0,1,2.1,0.04822,11,200,2000000,1e-06,0,0.161625,true
155,ASTRAL-II,QR*,5,0,1,2.04,0.046784,11,200,2000000,1e-06,0,0.180375,true
156,ASTRAL-II,QR*,6,0,1,2.08,0.046,11,200,2000000,1e-06,0,0.107375,true
157,ASTRAL-II,QR*,7,4,0,1.89,0.05078,11,200,2000000,1e-06,0,0.243875,true
158,ASTRAL-II,QR*,8,4,0,2.04,0.045888,11,200,2000000,1e-06,0,0.164625,true
159,ASTRAL-II,QR*,9,12,0,2.51,0.04776,11,200,2000000,1e-06,0,0.27825,true
160,ASTRAL-II,QR*,10,2,0,1.96,0.046336,11,200,2000000,1e-06,0,0.24025,true
161,ASTRAL-II,QR*,11,8,0,2.0,0.046764,11,200,2000000,1e-06,0,0.17625,true
162,ASTRAL-II,QR*,12,4,0,1.93,0.045616,11,200,2000000,1e-06,0,0.27525,true
163,ASTRAL-II,QR*,13,6,0,2.0,0.049052,11,200,2000000,1e-06,0,0.215875,true
164,ASTRAL-II,QR*,14,0,1,2.1,0.046356,11,200,2000000,1e-06,0,0.09225,true
165,ASTRAL-II,QR*,15,6,0,2.09,0.046876,11,200,2000000,1e-06,0,0.137125,true
166,ASTRAL-II,QR*,16,0,1,1.94,0.048812,11,200,2000000,1e-06,0,0.195,true
167,ASTRAL-II,QR*,17,8,0,2.43,0.046068,11,200,2000000,1e-06,0,0.139625,true
168,ASTRAL-II,QR*,18,0,1,2.07,0.046256,11,200,2000000,1e-06,0,0.131375,true
169,ASTRAL-II,QR*,19,4,0,2.02,0.046176,11,200,2000000,1e-06,0,0.263,true
170,ASTRAL-II,QR*,20,2,0,2.06,0.050008,11,200,2000000,1e-06,0,0.20825,true
171,ASTRAL-II,QR*,21,2,0,2.02,0.045924,11,200,2000000,1e-06,0,0.126,true
172,ASTRAL-II,QR*,22,6,0,2.04,0.048288,11,200,2000000,1e-06,0,0.126125,true
173,ASTRAL-II,QR*,23,2,0,1.68,0.048264,11,200,2000000,1e-06,0,0.23925,true
174,ASTRAL-II,QR*,24,4,0,1.8,0.05384,11,200,2000000,1e-06,0,0.18175,true
175,ASTRAL-II,QR*,25,6,0,2.65,0.048076,11,200,2000000,1e-06,0,0.179625,true
176,ASTRAL-II,QR*,26,4,0,2.17,0.047952,11,200,2000000,1e-06,0,0.123875,true
177,ASTRAL-II,QR*,27,6,0,2.11,0.047204,11,200,2000000,1e-06,0,0.120375,true
178,ASTRAL-II,QR*,28,0,1,2.06,0.04972,11,200,2000000,1e-06,0,0.0835,true
179,ASTRAL-II,QR*,29,2,0,1.96,0.04726,11,200,2000000,1e-06,0,0.15625,true
180,ASTRAL-II,QR*,30,0,1,1.82,0.047956,11,200,2000000,1e-06,0,0.21575,true
181,ASTRAL-II,QR*,31,2,0,2.02,0.054292,11,200,2000000,1e-06,0,0.14475,true
182,ASTRAL-II,QR*,32,0,1,1.94,0.04716,11,200,2000000,1e-06,0,0.0985,true
183,ASTRAL-II,QR*,33,2,0,1.51,0.047408,11,200,2000000,1e-06,0,0.12125,true
184,ASTRAL-II,QR*,34,4,0,1.87,0.047628,11,200,2000000,1e-06,0,0.108625,true
185,ASTRAL-II,QR*,35,6,0,1.78,0.04796,11,200,2000000,1e-06,0,0.061,true
186,ASTRAL-II,QR*,36,4,0,1.74,0.04814,11,200,2000000,1e-06,0,0.13725,true
187,ASTRAL-II,QR*,37,2,0,1.86,0.047116,11,200,2000000,1e-06,0,0.27375,true
188,ASTRAL-II,QR*,38,0,1,1.75,0.047332,11,200,2000000,1e-06,0,0.22675,true
189,ASTRAL-II,QR*,39,4,0,1.96,0.046924,11,200,2000000,1e-06,0,0.189625,true
190,ASTRAL-II,QR*,40,6,0,1.86,0.047352,11,200,2000000,1e-06,0,0.249625,true
191,ASTRAL-II,QR*,41,0,1,1.91,0.049632,11,200,2000000,1e-06,0,0.133,true
192,ASTRAL-II,QR*,42,4,0,2.05,0.046936,11,200,2000000,1e-06,0,0.151375,true
193,ASTRAL-II,QR*,43,6,0,2.04,0.04864,11,200,2000000,1e-06,0,0.179625,true
194,ASTRAL-II,QR*,44,4,0,2.13,0.050624,11,200,2000000,1e-06,0,0.200875,true
195,ASTRAL-II,QR*,45,0,1,2.05,0.047316,11,200,2000000,1e-06,0,0.158,true
196,ASTRAL-II,QR*,46,2,0,2.03,0.045804,11,200,2000000,1e-06,0,0.1885,true
197,ASTRAL-II,QR*,47,4,0,2.0,0.049128,11,200,2000000,1e-06,0,0.150125,true
198,ASTRAL-II,QR*,48,4,0,2.03,0.047992,11,200,2000000,1e-06,0,0.294,true
199,ASTRAL-II,QR*,49,2,0,1.99,0.052356,11,200,2000000,1e-06,0,0.097125,true
200,ASTRAL-II,QR,0,10,0,1.88,0.048076,11,50,2000000,1e-06,0,0.183,true
201,ASTRAL-II,QR,1,6,0,1.91,0.046912,11,50,2000000,1e-06,0,0.158375,true
202,ASTRAL-II,QR,2,0,1,1.94,0.05208,11,50,2000000,1e-06,0,0.212625,true
203,ASTRAL-II,QR,3,8,0,1.79,0.047928,11,50,2000000,1e-06,0,0.151,true
204,ASTRAL-II,QR,4,6,0,2.01,0.047696,11,50,2000000,1e-06,0,0.161625,true
205,ASTRAL-II,QR,5,6,0,1.76,0.046624,11,50,2000000,1e-06,0,0.180375,true
206,ASTRAL-II,QR,6,8,0,1.95,0.046728,11,50,2000000,1e-06,0,0.107375,true
207,ASTRAL-II,QR,7,4,0,2.18,0.046972,11,50,2000000,1e-06,0,0.243875,true
208,ASTRAL-II,QR,8,4,0,2.1,0.051572,11,50,2000000,1e-06,0,0.164625,true
209,ASTRAL-II,QR,9,8,0,2.12,0.047164,11,50,2000000,1e-06,0,0.27825,true
210,ASTRAL-II,QR,10,0,1,2.1,0.045872,11,50,2000000,1e-06,0,0.24025,true
211,ASTRAL-II,QR,11,2,0,1.97,0.047424,11,50,2000000,1e-06,0,0.17625,true
212,ASTRAL-II,QR,12,2,0,2.16,0.04762,11,50,2000000,1e-06,0,0.27525,true
213,ASTRAL-II,QR,13,8,0,2.27,0.048396,11,50,2000000,1e-06,0,0.215875,true
214,ASTRAL-II,QR,14,8,0,2.14,0.046716,11,50,2000000,1e-06,0,0.09225,true
215,ASTRAL-II,QR,15,4,0,2.14,0.052192,11,50,2000000,1e-06,0,0.137125,true
216,ASTRAL-II,QR,16,6,0,2.01,0.047264,11,50,2000000,1e-06,0,0.195,true
217,ASTRAL-II,QR,17,2,0,1.98,0.047172,11,50,2000000,1e-06,0,0.139625,true
218,ASTRAL-II,QR,18,8,0,2.08,0.046228,11,50,2000000,1e-06,0,0.131375,true
219,ASTRAL-II,QR,19,10,0,2.04,0.048488,11,50,2000000,1e-06,0,0.263,true
220,ASTRAL-II,QR,20,10,0,2.1,0.048632,11,50,2000000,1e-06,0,0.20825,true
221,ASTRAL-II,QR,21,2,0,2.29,0.05074,11,50,2000000,1e-06,0,0.126,true
222,ASTRAL-II,QR,22,8,0,2.04,0.047112,11,50,2000000,1e-06,0,0.126125,true
223,ASTRAL-II,QR,23,0,1,2.18,0.048088,11,50,2000000,1e-06,0,0.23925,true
224,ASTRAL-II,QR,24,8,0,12.16,0.046612,11,50,2000000,1e-06,0,0.18175,true
225,ASTRAL-II,QR,25,10,0,10.12,0.048168,11,50,2000000,1e-06,0,0.179625,true
226,ASTRAL-II,QR,26,6,0,11.99,0.046692,11,50,2000000,1e-06,0,0.123875,true
227,ASTRAL-II,QR,27,2,0,2.38,0.04836,11,50,2000000,1e-06,0,0.120375,true
228,ASTRAL-II,QR,28,8,0,1.87,0.046492,11,50,2000000,1e-06,0,0.0835,true
229,ASTRAL-II,QR,29,6,0,2.23,0.050224,11,50,2000000,1e-06,0,0.15625,true
230,ASTRAL-II,QR,30,6,0,1.81,0.04698,11,50,2000000,1e-06,0,0.21575,true
231,ASTRAL-II,QR,31,10,0,1.87,0.048012,11,50,2000000,1e-06,0,0.14475,true
232,ASTRAL-II,QR,32,8,0,4.02,0.04782,11,50,2000000,1e-06,0,0.0985,true
233,ASTRAL-II,QR,33,2,0,11.5,0.054764,11,50,2000000,1e-06,0,0.12125,true
234,ASTRAL-II,QR,34,8,0,11.19,0.047752,11,50,2000000,1e-06,0,0.108625,true
235,ASTRAL-II,QR,35,8,0,1.8,0.047288,11,50,2000000,1e-06,0,0.061,true
236,ASTRAL-II,QR,36,8,0,1.76,0.047972,11,50,2000000,1e-06,0,0.13725,true
237,ASTRAL-II,QR,37,2,0,1.84,0.047108,11,50,2000000,1e-06,0,0.27375,true
238,ASTRAL-II,QR,38,2,0,3.02,0.048184,11,50,2000000,1e-06,0,0.22675,true
239,ASTRAL-II,QR,39,8,0,2.14,0.0465,11,50,2000000,1e-06,0,0.189625,true
240,ASTRAL-II,QR,40,10,0,1.85,0.05032,11,50,2000000,1e-06,0,0.249625,true
241,ASTRAL-II,QR,41,8,0,1.88,0.046732,11,50,2000000,1e-06,0,0.133,true
242,ASTRAL-II,QR,42,6,0,1.74,0.047332,11,50,2000000,1e-06,0,0.151375,true
243,ASTRAL-II,QR,43,8,0,3.2,0.047728,11,50,2000000,1e-06,0,0.179625,true
244,ASTRAL-II,QR,44,8,0,12.39,0.046532,11,50,2000000,1e-06,0,0.200875,true
245,ASTRAL-II,QR,45,6,0,2.07,0.04532,11,50,2000000,1e-06,0,0.158,true
246,ASTRAL-II,QR,46,0,1,11.94,0.04658,11,50,2000000,1e-06,0,0.1885,true
247,ASTRAL-II,QR,47,6,0,2.08,0.04654,11,50,2000000,1e-06,0,0.150125,true
248,ASTRAL-II,QR,48,4,0,2.0,0.05008,11,50,2000000,1e-06,0,0.294,true
249,ASTRAL-II,QR,49,6,0,3.64,0.047624,11,50,2000000,1e-06,0,0.097125,true
250,ASTRAL-II,QR*,0,4,0,2.01,0.049628,11,50,2000000,1e-06,0,0.183,true
251,ASTRAL-II,QR*,1,4,0,1.92,0.047076,11,50,2000000,1e-06,0,0.158375,true
252,ASTRAL-II,QR*,2,6,0,2.0,0.049356,11,50,2000000,1e-06,0,0.212625,true
253,ASTRAL-II,QR*,3,4,0,2.07,0.047852,11,50,2000000,1e-06,0,0.151,true
254,ASTRAL-II,QR*,4,4,0,2.08,0.046516,11,50,2000000,1e-06,0,0.161625,true
255,ASTRAL-II,QR*,5,4,0,2.1,0.047392,11,50,2000000,1e-06,0,0.180375,true
256,ASTRAL-II,QR*,6,0,1,1.95,0.047668,11,50,2000000,1e-06,0,0.107375,true
257,ASTRAL-II,QR*,7,4,0,1.92,0.046232,11,50,2000000,1e-06,0,0.243875,true
258,ASTRAL-II,QR*,8,6,0,2.1,0.048252,11,50,2000000,1e-06,0,0.164625,true
259,ASTRAL-II,QR*,9,6,0,2.03,0.047852,11,50,2000000,1e-06,0,0.27825,true
260,ASTRAL-II,QR*,10,0,1,2.61,0.047996,11,50,2000000,1e-06,0,0.24025,true
261,ASTRAL-II,QR*,11,6,0,2.1,0.04684,11,50,2000000,1e-06,0,0.17625,true
262,ASTRAL-II,QR*,12,4,0,2.02,0.048288,11,50,2000000,1e-06,0,0.27525,true
263,ASTRAL-II,QR*,13,4,0,2.02,0.04786,11,50,2000000,1e-06,0,0.215875,true
264,ASTRAL-II,QR*,14,0,1,2.05,0.047048,11,50,2000000,1e-06,0,0.09225,true
265,ASTRAL-II,QR*,15,0,1,2.09,0.050188,11,50,2000000,1e-06,0,0.137125,true
266,ASTRAL-II,QR*,16,4,0,1.93,0.048436,11,50,2000000,1e-06,0,0.195,true
267,ASTRAL-II,QR*,17,2,0,2.12,0.04648,11,50,2000000,1e-06,0,0.139625,true
268,ASTRAL-II,QR*,18,4,0,2.03,0.045272,11,50,2000000,1e-06,0,0.131375,true
269,ASTRAL-II,QR*,19,2,0,2.07,0.046764,11,50,2000000,1e-06,0,0.263,true
