,dataset,method,replicate,cd,acc,times,memgb,n,k,height,speciation,gtee,ad,gtype
0,ASTRAL-II,QR,0,6,0,2.09,0.049296,11,1000,2000000,1e-06,0.172,0.183,est
1,ASTRAL-II,QR,1,2,0,1.97,0.049692,11,1000,2000000,1e-06,0.07575,0.158375,est
2,ASTRAL-II,QR,2,2,0,2.18,0.048364,11,1000,2000000,1e-06,0.11475,0.212625,est
3,ASTRAL-II,QR,3,8,0,11.05,0.050412,11,1000,2000000,1e-06,0.2881095238095233,0.151,est
4,ASTRAL-II,QR,4,8,0,11.02,0.049104,11,1000,2000000,1e-06,0.19815934065934043,0.161625,est
5,ASTRAL-II,QR,5,6,0,11.02,0.051232,11,1000,2000000,1e-06,0.12925,0.180375,est
6,ASTRAL-II,QR,6,8,0,10.8,0.0483,11,1000,2000000,1e-06,0.3922227522477513,0.107375,est
7,ASTRAL-II,QR,7,4,0,1.85,0.048872,11,1000,2000000,1e-06,0.0775,0.243875,est
8,ASTRAL-II,QR,8,6,0,11.24,0.050564,11,1000,2000000,1e-06,0.1255,0.164625,est
9,ASTRAL-II,QR,9,12,0,9.38,0.049108,11,1000,2000000,1e-06,0.22516217948717948,0.27825,est
10,ASTRAL-II,QR,10,2,0,10.96,0.053776,11,1000,2000000,1e-06,0.2679089743589743,0.24025,est
11,ASTRAL-II,QR,11,2,0,1.77,0.050864,11,1000,2000000,1e-06,0.070875,0.17625,est
12,ASTRAL-II,QR,12,4,0,1.74,0.053104,11,1000,2000000,1e-06,0.150125,0.27525,est
13,ASTRAL-II,QR,13,8,0,2.0,0.04874,11,1000,2000000,1e-06,0.23647184482184483,0.215875,est
14,ASTRAL-II,QR,14,8,0,1.95,0.049144,11,1000,2000000,1e-06,0.20087500000000003,0.09225,est
15,ASTRAL-II,QR,15,10,0,1.94,0.049748,11,1000,2000000,1e-06,0.27075,0.137125,est
16,ASTRAL-II,QR,16,6,0,2.25,0.048312,11,1000,2000000,1e-06,0.3478017094017093,0.195,est
17,ASTRAL-II,QR,17,8,0,1.98,0.048712,11,1000,2000000,1e-06,0.153125,0.139625,est
18,ASTRAL-II,QR,18,8,0,1.98,0.053128,11,1000,2000000,1e-06,0.20442500000000002,0.131375,est
19,ASTRAL-II,QR,19,6,0,1.95,0.050296,11,1000,2000000,1e-06,0.2763665834165834,0.263,est
20,ASTRAL-II,QR,20,10,0,2.19,0.0503,11,1000,2000000,1e-06,0.228875,0.20825,est
21,ASTRAL-II,QR,21,10,0,2.19,0.048736,11,1000,2000000,1e-06,0.158625,0.126,est
22,ASTRAL-II,QR,22,8,0,2.13,0.048232,11,1000,2000000,1e-06,0.22096666666666667,0.126125,est
23,ASTRAL-II,QR,23,0,1,2.16,0.048,11,1000,2000000,1e-06,0.5730173576423575,0.23925,est
24,ASTRAL-II,QR,24,4,0,11.15,0.049164,11,1000,2000000,1e-06,0.19075,0.18175,est
25,ASTRAL-II,QR,25,8,0,11.26,0.048944,11,1000,2000000,1e-06,0.18445833333333334,0.179625,est
26,ASTRAL-II,QR,26,4,0,1.98,0.048836,11,1000,2000000,1e-06,0.127625,0.123875,est
27,ASTRAL-II,QR,27,0,1,1.96,0.049064,11,1000,2000000,1e-06,0.084875,0.120375,est
28,ASTRAL-II,QR,28,8,0,1.92,0.049508,11,1000,2000000,1e-06,0.3486511238761234,0.0835,est
29,ASTRAL-II,QR,29,4,0,2.07,0.049852,11,1000,2000000,1e-06,0.20425,0.15625,est
30,ASTRAL-II,QR,30,8,0,1.98,0.048572,11,1000,2000000,1e-06,0.35647753080253086,0.21575,est
31,ASTRAL-II,QR,31,10,0,2.19,0.049632,11,1000,2000000,1e-06,0.27555660173160174,0.14475,est
32,ASTRAL-II,QR,32,8,0,1.83,0.05172,11,1000,2000000,1e-06,0.141,0.0985,est
33,ASTRAL-II,QR,33,2,0,1.84,0.050832,11,1000,2000000,1e-06,0.11275,0.12125,est
34,ASTRAL-II,QR,34,8,0,2.12,0.049352,11,1000,2000000,1e-06,0.06165961538461539,0.108625,est
35,ASTRAL-II,QR,35,8,0,1.95,0.050024,11,1000,2000000,1e-06,0.087,0.061,est
36,ASTRAL-II,QR,36,4,0,1.96,0.049012,11,1000,2000000,1e-06,0.3995916666666667,0.13725,est
37,ASTRAL-II,QR,37,6,0,1.85,0.048688,11,1000,2000000,1e-06,0.185375,0.27375,est
38,ASTRAL-II,QR,38,4,0,1.79,0.049516,11,1000,2000000,1e-06,0.12733846153846154,0.22675,est
39,ASTRAL-II,QR,39,6,0,2.2,0.049696,11,1000,2000000,1e-06,0.103125,0.189625,est
40,ASTRAL-II,QR,40,0,1,2.54,0.049724,11,1000,2000000,1e-06,0.8335794094794119,0.249625,est
41,ASTRAL-II,QR,41,6,0,12.82,0.055936,11,1000,2000000,1e-06,0.225375,0.133,est
42,ASTRAL-II,QR,42,0,1,1.91,0.049964,11,1000,2000000,1e-06,0.12460750915750914,0.151375,est
43,ASTRAL-II,QR,43,6,0,11.16,0.049544,11,1000,2000000,1e-06,0.22759069541569538,0.179625,est
44,ASTRAL-II,QR,44,2,0,2.0,0.049296,11,1000,2000000,1e-06,0.07877142857142858,0.200875,est
45,ASTRAL-II,QR,45,10,0,12.78,0.050268,11,1000,2000000,1e-06,0.213875,0.158,est
46,ASTRAL-II,QR,46,10,0,11.2,0.054488,11,1000,2000000,1e-06,0.18825574425574418,0.1885,est
47,ASTRAL-II,QR,47,6,0,11.42,0.05018,11,1000,2000000,1e-06,0.13025,0.150125,est
48,ASTRAL-II,QR,48,8,0,1.91,0.04922,11,1000,2000000,1e-06,0.269625,0.294,est
49,ASTRAL-II,QR,49,8,0,1.98,0.049216,11,1000,2000000,1e-06,0.27881666666666666,0.097125,est
50,ASTRAL-II,QR*,0,4,0,2.13,0.056944,11,1000,2000000,1e-06,0.172,0.183,est
51,ASTRAL-II,QR*,1,4,0,2.16,0.048864,11,1000,2000000,1e-06,0.07575,0.158375,est
52,ASTRAL-II,QR*,2,6,0,2.2,0.05074,11,1000,2000000,1e-06,0.11475,0.212625,est
53,ASTRAL-II,QR*,3,6,0,2.14,0.053928,11,1000,2000000,1e-06,0.2881095238095233,0.151,est
54,ASTRAL-II,QR*,4,6,0,2.24,0.0495,11,1000,2000000,1e-06,0.19815934065934043,0.161625,est
55,ASTRAL-II,QR*,5,6,0,2.12,0.051248,11,1000,2000000,1e-06,0.12925,0.180375,est
56,ASTRAL-II,QR*,6,4,0,2.04,0.052688,11,1000,2000000,1e-06,0.3922227522477513,0.107375,est
57,ASTRAL-II,QR*,7,0,1,1.93,0.05022,11,1000,2000000,1e-06,0.0775,0.243875,est
58,ASTRAL-II,QR*,8,4,0,2.18,0.04876,11,1000,2000000,1e-06,0.1255,0.164625,est
59,ASTRAL-II,QR*,9,6,0,2.16,0.053208,11,1000,2000000,1e-06,0.22516217948717948,0.27825,est
60,ASTRAL-II,QR*,10,2,0,2.22,0.05104,11,1000,2000000,1e-06,0.2679089743589743,0.24025,est
61,ASTRAL-II,QR*,11,6,0,2.04,0.050016,11,1000,2000000,1e-06,0.070875,0.17625,est
62,ASTRAL-II,QR*,12,4,0,2.03,0.049824,11,1000,2000000,1e-06,0.150125,0.27525,est
63,ASTRAL-II,QR*,13,4,0,2.12,0.048888,11,1000,2000000,1e-06,0.23647184482184483,0.215875,est
64,ASTRAL-II,QR*,14,4,0,2.23,0.050456,11,1000,2000000,1e-06,0.20087500000000003,0.09225,est
65,ASTRAL-II,QR*,15,6,0,2.11,0.051104,11,1000,2000000,1e-06,0.27075,0.137125,est
66,ASTRAL-II,QR*,16,4,0,2.4,0.04994,11,1000,2000000,1e-06,0.3478017094017093,0.195,est
67,ASTRAL-II,QR*,17,4,0,2.15,0.054564,11,1000,2000000,1e-06,0.153125,0.139625,est
68,ASTRAL-II,QR*,18,0,1,2.12,0.047888,11,1000,2000000,1e-06,0.20442500000000002,0.131375,est
69,ASTRAL-II,QR*,19,6,0,2.16,0.048268,11,1000,2000000,1e-06,0.2763665834165834,0.263,est
70,ASTRAL-II,QR*,20,6,0,2.79,0.056936,11,1000,2000000,1e-06,0.228875,0.20825,est
71,ASTRAL-II,QR*,21,4,0,2.13,0.048772,11,1000,2000000,1e-06,0.158625,0.126,est
72,ASTRAL-II,QR*,22,4,0,2.07,0.04948,11,1000,2000000,1e-06,0.22096666666666667,0.126125,est
73,ASTRAL-II,QR*,23,8,0,2.26,0.048196,11,1000,2000000,1e-06,0.5730173576423575,0.23925,est
74,ASTRAL-II,QR*,24,4,0,1.98,0.055068,11,1000,2000000,1e-06,0.19075,0.18175,est
75,ASTRAL-II,QR*,25,2,0,2.11,0.048992,11,1000,2000000,1e-06,0.18445833333333334,0.179625,est
76,ASTRAL-II,QR*,26,4,0,2.01,0.049488,11,1000,2000000,1e-06,0.127625,0.123875,est
77,ASTRAL-II,QR*,27,6,0,2.05,0.048636,11,1000,2000000,1e-06,0.084875,0.120375,est
78,ASTRAL-II,QR*,28,6,0,1.9,0.047512,11,1000,2000000,1e-06,0.3486511238761234,0.0835,est
79,ASTRAL-II,QR*,29,8,0,1.98,0.049364,11,1000,2000000,1e-06,0.20425,0.15625,est
80,ASTRAL-II,QR*,30,4,0,2.15,0.063256,11,1000,2000000,1e-06,0.35647753080253086,0.21575,est
81,ASTRAL-II,QR*,31,4,0,1.84,0.04894,11,1000,2000000,1e-06,0.27555660173160174,0.14475,est
82,ASTRAL-II,QR*,32,6,0,2.26,0.049212,11,1000,2000000,1e-06,0.141,0.0985,est
83,ASTRAL-II,QR*,33,4,0,2.14,0.049972,11,1000,2000000,1e-06,0.11275,0.12125,est
84,ASTRAL-II,QR*,34,4,0,2.05,0.049848,11,1000,2000000,1e-06,0.06165961538461539,0.108625,est
85,ASTRAL-II,QR*,35,8,0,2.13,0.050276,11,1000,2000000,1e-06,0.087,0.061,est
86,ASTRAL-II,QR*,36,4,0,1.82,0.0487,11,1000,2000000,1e-06,0.3995916666666667,0.13725,est
87,ASTRAL-II,QR*,37,4,0,2.19,0.050404,11,1000,2000000,1e-06,0.185375,0.27375,est
88,ASTRAL-II,QR*,38,8,0,1.88,0.049832,11,1000,2000000,1e-06,0.12733846153846154,0.22675,est
89,ASTRAL-II,QR*,39,4,0,2.15,0.047716,11,1000,2000000,1e-06,0.103125,0.189625,est
90,ASTRAL-II,QR*,40,2,0,1.88,0.048452,11,1000,2000000,1e-06,0.8335794094794119,0.249625,est
91,ASTRAL-II,QR*,41,4,0,1.74,0.048496,11,1000,2000000,1e-06,0.225375,0.133,est
92,ASTRAL-II,QR*,42,4,0,1.78,0.048472,11,1000,2000000,1e-06,0.12460750915750914,0.151375,est
93,ASTRAL-II,QR*,43,6,0,1.71,0.053208,11,1000,2000000,1e-06,0.22759069541569538,0.179625,est
94,ASTRAL-II,QR*,44,4,0,1.83,0.050512,11,1000,2000000,1e-06,0.07877142857142858,0.200875,est
95,ASTRAL-II,QR*,45,8,0,2.01,0.049312,11,1000,2000000,1e-06,0.213875,0.158,est
96,ASTRAL-II,QR*,46,8,0,2.1,0.048412,11,1000,2000000,1e-06,0.18825574425574418,0.1885,est
97,ASTRAL-II,QR*,47,4,0,1.88,0.047836,11,1000,2000000,1e-06,0.13025,0.150125,est
98,ASTRAL-II,QR*,48,4,0,1.85,0.04976,11,1000,2000000,1e-06,0.269625,0.294,est
99,ASTRAL-II,QR*,49,8,0,1.87,0.055236,11,1000,2000000,1e-06,0.27881666666666666,0.097125,est
100,ASTRAL-II,QR,0,8,0,2.06,0.047784,11,200,2000000,1e-06,0.172,0.183,est
101,ASTRAL-II,QR,1,4,0,2.03,0.04628,11,200,2000000,1e-06,0.07575,0.158375,est
102,ASTRAL-II,QR,2,2,0,2.07,0.046952,11,200,2000000,1e-06,0.11475,0.212625,est
103,ASTRAL-II,QR,3,8,0,2.11,0.046836,11,200,2000000,1e-06,0.2881095238095233,0.151,est
104,ASTRAL-II,QR,4,8,0,2.13,0.047252,11,200,2000000,1e-06,0.19815934065934043,0.161625,est
105,ASTRAL-II,QR,5,6,0,2.05,0.047436,11,200,2000000,1e-06,0.12925,0.180375,est
106,ASTRAL-II,QR,6,8,0,2.1,0.047332,11,200,2000000,1e-06,0.3922227522477513,0.107375,est
107,ASTRAL-II,QR,7,4,0,2.07,0.047252,11,200,2000000,1e-06,0.0775,0.243875,est
108,ASTRAL-II,QR,8,6,0,2.12,0.0489,11,200,2000000,1e-06,0.1255,0.164625,est
109,ASTRAL-II,QR,9,10,0,2.64,0.053084,11,200,2000000,1e-06,0.22516217948717948,0.27825,est
110,ASTRAL-II,QR,10,2,0,2.14,0.04664,11,200,2000000,1e-06,0.2679089743589743,0.24025,est
111,ASTRAL-II,QR,11,2,0,2.0,0.046764,11,200,2000000,1e-06,0.070875,0.17625,est
112,ASTRAL-II,QR,12,4,0,2.02,0.047172,11,200,2000000,1e-06,0.150125,0.27525,est
113,ASTRAL-II,QR,13,8,0,2.16,0.046472,11,200,2000000,1e-06,0.23647184482184483,0.215875,est
114,ASTRAL-II,QR,14,8,0,2.13,0.047856,11,200,2000000,1e-06,0.20087500000000003,0.09225,est
115,ASTRAL-II,QR,15,10,0,2.11,0.047084,11,200,2000000,1e-06,0.27075,0.137125,est
116,ASTRAL-II,QR,16,2,0,2.04,0.045956,11,200,2000000,1e-06,0.3478017094017093,0.195,est
117,ASTRAL-II,QR,17,8,0,2.07,0.047308,11,200,2000000,1e-06,0.153125,0.139625,est
118,ASTRAL-II,QR,18,8,0,2.03,0.047236,11,200,2000000,1e-06,0.20442500000000002,0.131375,est
119,ASTRAL-II,QR,19,10,0,2.11,0.050012,11,200,2000000,1e-06,0.2763665834165834,0.263,est
120,ASTRAL-II,QR,20,10,0,2.39,0.04788,11,200,2000000,1e-06,0.228875,0.20825,est
121,ASTRAL-II,QR,21,4,0,2.11,0.049296,11,200,2000000,1e-06,0.158625,0.126,est
122,ASTRAL-II,QR,22,8,0,2.2,0.04778,11,200,2000000,1e-06,0.22096666666666667,0.126125,est
123,ASTRAL-II,QR,23,0,1,2.24,0.046776,11,200,2000000,1e-06,0.5730173576423575,0.23925,est
124,ASTRAL-II,QR,24,6,0,2.15,0.04754,11,200,2000000,1e-06,0.19075,0.18175,est
125,ASTRAL-II,QR,25,8,0,2.1,0.047584,11,200,2000000,1e-06,0.18445833333333334,0.179625,est
126,ASTRAL-II,QR,26,6,0,1.98,0.055132,11,200,2000000,1e-06,0.127625,0.123875,est
127,ASTRAL-II,QR,27,0,1,2.24,0.047152,11,200,2000000,1e-06,0.084875,0.120375,est
128,ASTRAL-II,QR,28,6,0,2.01,0.04634,11,200,2000000,1e-06,0.3486511238761234,0.0835,est
129,ASTRAL-II,QR,29,8,0,1.92,0.047788,11,200,2000000,1e-06,0.20425,0.15625,est
130,ASTRAL-II,QR,30,8,0,1.94,0.05224,11,200,2000000,1e-06,0.35647753080253086,0.21575,est
131,ASTRAL-II,QR,31,10,0,1.77,0.047492,11,200,2000000,1e-06,0.27555660173160174,0.14475,est
132,ASTRAL-II,QR,32,8,0,1.88,0.049592,11,200,2000000,1e-06,0.141,0.0985,est
133,ASTRAL-II,QR,33,2,0,1.52,0.048576,11,200,2000000,1e-06,0.11275,0.12125,est
134,ASTRAL-II,QR,34,8,0,2.0,0.047528,11,200,2000000,1e-06,0.06165961538461539,0.108625,est
135,ASTRAL-II,QR,35,0,1,1.98,0.04804,11,200,2000000,1e-06,0.087,0.061,est
136,ASTRAL-II,QR,36,8,0,1.97,0.047664,11,200,2000000,1e-06,0.3995916666666667,0.13725,est
137,ASTRAL-II,QR,37,6,0,2.1,0.04786,11,200,2000000,1e-06,0.185375,0.27375,est
138,ASTRAL-II,QR,38,4,0,2.1,0.049484,11,200,2000000,1e-06,0.12733846153846154,0.22675,est
139,ASTRAL-II,QR,39,6,0,2.14,0.054388,11,200,2000000,1e-06,0.103125,0.189625,est
140,ASTRAL-II,QR,40,2,0,1.76,0.049572,11,200,2000000,1e-06,0.8335794094794119,0.249625,est
141,ASTRAL-II,QR,41,6,0,2.08,0.046176,11,200,2000000,1e-06,0.225375,0.133,est
142,ASTRAL-II,QR,42,8,0,1.91,0.048044,11,200,2000000,1e-06,0.12460750915750914,0.151375,est
143,ASTRAL-II,QR,43,8,0,1.82,0.049264,11,200,2000000,1e-06,0.22759069541569538,0.179625,est
144,ASTRAL-II,QR,44,8,0,1.93,0.047684,11,200,2000000,1e-06,0.07877142857142858,0.200875,est
145,ASTRAL-II,QR,45,10,0,1.82,0.04848,11,200,2000000,1e-06,0.213875,0.158,est
146,ASTRAL-II,QR,46,0,1,2.01,0.047504,11,200,2000000,1e-06,0.18825574425574418,0.1885,est
147,ASTRAL-II,QR,47,6,0,2.04,0.04842,11,200,2000000,1e-06,0.13025,0.150125,est
148,ASTRAL-II,QR,48,4,0,1.78,0.04764,11,200,2000000,1e-06,0.269625,0.294,est
149,ASTRAL-II,QR,49,8,0,2.11,0.048624,11,200,2000000,1e-06,0.27881666666666666,0.097125,est
150,ASTRAL-II,QR*,0,8,0,1.7,0.048516,11,200,2000000,1e-06,0.172,0.183,est
151,ASTRAL-II,QR*,1,4,0,1.93,0.047816,11,200,2000000,1e-06,0.07575,0.158375,est
152,ASTRAL-II,QR*,2,6,0,1.93,0.045904,11,200,2000000,1e-06,0.11475,0.212625,est
153,ASTRAL-II,QR*,3,6,0,1.8,0.045692,11,200,2000000,1e-06,0.2881095238095233,0.151,est
154,ASTRAL-II,QR*,4,0,1,2.28,0.046228,11,200,2000000,1e-06,0.19815934065934043,0.161625,est
155,ASTRAL-II,QR*,5,6,0,1.83,0.046412,11,200,2000000,1e-06,0.12925,0.180375,est
156,ASTRAL-II,QR*,6,0,1,1.89,0.04986,11,200,2000000,1e-06,0.3922227522477513,0.107375,est
157,ASTRAL-II,QR*,7,4,0,1.74,0.046096,11,200,2000000,1e-06,0.0775,0.243875,est
158,ASTRAL-II,QR*,8,4,0,4.48,0.047456,11,200,2000000,1e-06,0.1255,0.164625,est
159,ASTRAL-II,QR*,9,8,0,2.05,0.047632,11,200,2000000,1e-06,0.22516217948717948,0.27825,est
160,ASTRAL-II,QR*,10,2,0,1.78,0.04738,11,200,2000000,1e-06,0.2679089743589743,0.24025,est
161,ASTRAL-II,QR*,11,6,0,1.88,0.049172,11,200,2000000,1e-06,0.070875,0.17625,est
162,ASTRAL-II,QR*,12,4,0,1.89,0.04732,11,200,2000000,1e-06,0.150125,0.27525,est
163,ASTRAL-II,QR*,13,4,0,2.19,0.047532,11,200,2000000,1e-06,0.23647184482184483,0.215875,est
164,ASTRAL-II,QR*,14,6,0,1.89,0.045904,11,200,2000000,1e-06,0.20087500000000003,0.09225,est
165,ASTRAL-II,QR*,15,6,0,13.73,0.048624,11,200,2000000,1e-06,0.27075,0.137125,est
166,ASTRAL-II,QR*,16,0,1,13.87,0.045632,11,200,2000000,1e-06,0.3478017094017093,0.195,est
167,ASTRAL-II,QR*,17,8,0,13.69,0.047652,11,200,2000000,1e-06,0.153125,0.139625,est
168,ASTRAL-II,QR*,18,0,1,13.36,0.048956,11,200,2000000,1e-06,0.20442500000000002,0.131375,est
169,ASTRAL-II,QR*,19,4,0,13.96,0.053244,11,200,2000000,1e-06,0.2763665834165834,0.263,est
170,ASTRAL-II,QR*,20,4,0,1.81,0.051464,11,200,2000000,1e-06,0.228875,0.20825,est
171,ASTRAL-II,QR*,21,4,0,11.33,0.051764,11,200,2000000,1e-06,0.158625,0.126,est
172,ASTRAL-II,QR*,22,6,0,8.35,0.048792,11,200,2000000,1e-06,0.22096666666666667,0.126125,est
173,ASTRAL-II,QR*,23,8,0,8.86,0.047508,11,200,2000000,1e-06,0.5730173576423575,0.23925,est
174,ASTRAL-II,QR*,24,4,0,8.95,0.048504,11,200,2000000,1e-06,0.19075,0.18175,est
175,ASTRAL-II,QR*,25,6,0,10.97,0.047028,11,200,2000000,1e-06,0.18445833333333334,0.179625,est
176,ASTRAL-II,QR*,26,6,0,10.97,0.04764,11,200,2000000,1e-06,0.127625,0.123875,est
177,ASTRAL-II,QR*,27,6,0,3.23,0.05112,11,200,2000000,1e-06,0.084875,0.120375,est
178,ASTRAL-II,QR*,28,6,0,10.49,0.047924,11,200,2000000,1e-06,0.3486511238761234,0.0835,est
179,ASTRAL-II,QR*,29,8,0,10.48,0.049656,11,200,2000000,1e-06,0.20425,0.15625,est
180,ASTRAL-II,QR*,30,4,0,2.59,0.04712,11,200,2000000,1e-06,0.35647753080253086,0.21575,est
181,ASTRAL-II,QR*,31,4,0,2.84,0.049496,11,200,2000000,1e-06,0.27555660173160174,0.14475,est
182,ASTRAL-II,QR*,32,0,1,10.53,0.052432,11,200,2000000,1e-06,0.141,0.0985,est
183,ASTRAL-II,QR*,33,4,0,10.38,0.047892,11,200,2000000,1e-06,0.11275,0.12125,est
184,ASTRAL-II,QR*,34,4,0,10.64,0.04712,11,200,2000000,1e-06,0.06165961538461539,0.108625,est
185,ASTRAL-II,QR*,35,8,0,10.6,0.047572,11,200,2000000,1e-06,0.087,0.061,est
186,ASTRAL-II,QR*,36,4,0,2.75,0.047776,11,200,2000000,1e-06,0.3995916666666667,0.13725,est
187,ASTRAL-II,QR*,37,8,0,2.77,0.04706,11,200,2000000,1e-06,0.185375,0.27375,est
188,ASTRAL-II,QR*,38,2,0,2.83,0.04848,11,200,2000000,1e-06,0.12733846153846154,0.22675,est
189,ASTRAL-II,QR*,39,2,0,2.75,0.046556,11,200,2000000,1e-06,0.103125,0.189625,est
190,ASTRAL-II,QR*,40,2,0,2.93,0.05306,11,200,2000000,1e-06,0.8335794094794119,0.249625,est
191,ASTRAL-II,QR*,41,4,0,2.21,0.04712,11,200,2000000,1e-06,0.225375,0.133,est
192,ASTRAL-II,QR*,42,0,1,2.11,0.049696,11,200,2000000,1e-06,0.12460750915750914,0.151375,est
193,ASTRAL-II,QR*,43,0,1,2.4,0.047916,11,200,2000000,1e-06,0.22759069541569538,0.179625,est
194,ASTRAL-II,QR*,44,4,0,2.31,0.046944,11,200,2000000,1e-06,0.07877142857142858,0.200875,est
195,ASTRAL-II,QR*,45,6,0,2.36,0.04664,11,200,2000000,1e-06,0.213875,0.158,est
196,ASTRAL-II,QR*,46,0,1,2.03,0.048656,11,200,2000000,1e-06,0.18825574425574418,0.1885,est
197,ASTRAL-II,QR*,47,4,0,2.46,0.04764,11,200,2000000,1e-06,0.13025,0.150125,est
198,ASTRAL-II,QR*,48,4,0,2.79,0.052428,11,200,2000000,1e-06,0.269625,0.294,est
199,ASTRAL-II,QR*,49,6,0,2.05,0.048052,11,200,2000000,1e-06,0.27881666666666666,0.097125,est
200,ASTRAL-II,QR,0,8,0,1.85,0.051952,11,50,2000000,1e-06,0.172,0.183,est
201,ASTRAL-II,QR,1,4,0,1.93,0.045376,11,50,2000000,1e-06,0.07575,0.158375,est
202,ASTRAL-II,QR,2,10,0,1.81,0.047028,11,50,2000000,1e-06,0.11475,0.212625,est
203,ASTRAL-II,QR,3,8,0,1.74,0.055636,11,50,2000000,1e-06,0.2881095238095233,0.151,est
204,ASTRAL-II,QR,4,8,0,1.95,0.046524,11,50,2000000,1e-06,0.19815934065934043,0.161625,est
205,ASTRAL-II,QR,5,6,0,1.77,0.048824,11,50,2000000,1e-06,0.12925,0.180375,est
206,ASTRAL-II,QR,6,8,0,2.23,0.051612,11,50,2000000,1e-06,0.3922227522477513,0.107375,est
207,ASTRAL-II,QR,7,4,0,1.97,0.045728,11,50,2000000,1e-06,0.0775,0.243875,est
208,ASTRAL-II,QR,8,6,0,1.88,0.046264,11,50,2000000,1e-06,0.1255,0.164625,est
209,ASTRAL-II,QR,9,12,0,1.89,0.046452,11,50,2000000,1e-06,0.22516217948717948,0.27825,est
210,ASTRAL-II,QR,10,2,0,1.86,0.0462,11,50,2000000,1e-06,0.2679089743589743,0.24025,est
211,ASTRAL-II,QR,11,0,1,1.79,0.047408,11,50,2000000,1e-06,0.070875,0.17625,est
212,ASTRAL-II,QR,12,4,0,2.01,0.0485,11,50,2000000,1e-06,0.150125,0.27525,est
213,ASTRAL-II,QR,13,8,0,1.93,0.04696,11,50,2000000,1e-06,0.23647184482184483,0.215875,est
214,ASTRAL-II,QR,14,8,0,1.86,0.04662,11,50,2000000,1e-06,0.20087500000000003,0.09225,est
215,ASTRAL-II,QR,15,6,0,1.8,0.047824,11,50,2000000,1e-06,0.27075,0.137125,est
216,ASTRAL-II,QR,16,8,0,1.58,0.048024,11,50,2000000,1e-06,0.3478017094017093,0.195,est
217,ASTRAL-II,QR,17,2,0,1.61,0.047336,11,50,2000000,1e-06,0.153125,0.139625,est
218,ASTRAL-II,QR,18,8,0,1.82,0.050148,11,50,2000000,1e-06,0.20442500000000002,0.131375,est
219,ASTRAL-II,QR,19,10,0,1.65,0.046432,11,50,2000000,1e-06,0.2763665834165834,0.263,est
220,ASTRAL-II,QR,20,10,0,1.83,0.04804,11,50,2000000,1e-06,0.228875,0.20825,est
221,ASTRAL-II,QR,21,2,0,1.75,0.046892,11,50,2000000,1e-06,0.158625,0.126,est
222,ASTRAL-II,QR,22,8,0,1.82,0.050508,11,50,2000000,1e-06,0.22096666666666667,0.126125,est
223,ASTRAL-II,QR,23,0,1,1.84,0.047264,11,50,2000000,1e-06,0.5730173576423575,0.23925,est
224,ASTRAL-II,QR,24,6,0,1.7,0.048304,11,50,2000000,1e-06,0.19075,0.18175,est
225,ASTRAL-II,QR,25,8,0,3.88,0.046824,11,50,2000000,1e-06,0.18445833333333334,0.179625,est
226,ASTRAL-II,QR,26,6,0,4.27,0.0485,11,50,2000000,1e-06,0.127625,0.123875,est
227,ASTRAL-II,QR,27,2,0,1.46,0.046636,11,50,2000000,1e-06,0.084875,0.120375,est
228,ASTRAL-II,QR,28,6,0,1.35,0.047208,11,50,2000000,1e-06,0.3486511238761234,0.0835,est
229,ASTRAL-II,QR,29,8,0,1.3,0.047352,11,50,2000000,1e-06,0.20425,0.15625,est
230,ASTRAL-II,QR,30,4,0,1.53,0.05374,11,50,2000000,1e-06,0.35647753080253086,0.21575,est
231,ASTRAL-II,QR,31,10,0,1.45,0.053052,11,50,2000000,1e-06,0.27555660173160174,0.14475,est
232,ASTRAL-II,QR,32,0,1,1.36,0.049412,11,50,2000000,1e-06,0.141,0.0985,est
233,ASTRAL-II,QR,33,2,0,1.32,0.047972,11,50,2000000,1e-06,0.11275,0.12125,est
234,ASTRAL-II,QR,34,10,0,1.27,0.046784,11,50,2000000,1e-06,0.06165961538461539,0.108625,est
235,ASTRAL-II,QR,35,8,0,1.33,0.047824,11,50,2000000,1e-06,0.087,0.061,est
236,ASTRAL-II,QR,36,8,0,1.31,0.045812,11,50,2000000,1e-06,0.3995916666666667,0.13725,est
237,ASTRAL-II,QR,37,6,0,1.71,0.048844,11,50,2000000,1e-06,0.185375,0.27375,est
238,ASTRAL-II,QR,38,12,0,1.69,0.047192,11,50,2000000,1e-06,0.12733846153846154,0.22675,est
239,ASTRAL-II,QR,39,6,0,1.28,0.048316,11,50,2000000,1e-06,0.103125,0.189625,est
240,ASTRAL-II,QR,40,0,1,2.13,0.046392,11,50,2000000,1e-06,0.8335794094794119,0.249625,est
241,ASTRAL-II,QR,41,8,0,2.27,0.04726,11,50,2000000,1e-06,0.225375,0.133,est
242,ASTRAL-II,QR,42,12,0,2.01,0.047764,11,50,2000000,1e-06,0.12460750915750914,0.151375,est
243,ASTRAL-II,QR,43,10,0,2.17,0.04762,11,50,2000000,1e-06,0.22759069541569538,0.179625,est
244,ASTRAL-II,QR,44,8,0,2.27,0.04562,11,50,2000000,1e-06,0.07877142857142858,0.200875,est
245,ASTRAL-II,QR,45,6,0,2.11,0.047368,11,50,2000000,1e-06,0.213875,0.158,est
