,dataset,method,replicate,cd,acc,times,memgb,n,k,ils,seqlen,gtee,ad,gtype
328,mammalian-sim,QR*,8,12,0,10.66,0.088272,48,50,1X,500,0.2779411764705882,0.33147058823529396,est
329,mammalian-sim,QR*,9,14,0,10.56,0.084696,48,50,1X,500,0.27176470588235296,0.3366176470588234,est
330,mammalian-sim,QR*,10,14,0,10.2,0.088332,48,50,1X,500,0.2650000000000001,0.3202941176470587,est
331,mammalian-sim,QR*,11,10,0,10.53,0.088016,48,50,1X,500,0.2580882352941176,0.3358823529411762,est
332,mammalian-sim,QR*,12,18,0,10.42,0.087944,48,50,1X,500,0.28205882352941175,0.3339705882352942,est
333,mammalian-sim,QR*,13,8,0,10.14,0.08328,48,50,1X,500,0.2675,0.33470588235294096,est
334,mammalian-sim,QR*,14,10,0,27.5,0.083296,48,50,1X,500,0.2798529411764705,0.3283823529411765,est
335,mammalian-sim,QR*,15,14,0,28.71,0.083268,48,50,1X,500,0.26558823529411757,0.32352941176470573,est
336,mammalian-sim,QR*,16,14,0,27.43,0.082388,48,50,1X,500,0.26132352941176457,0.327205882352941,est
337,mammalian-sim,QR*,17,14,0,27.29,0.087716,48,50,1X,500,0.2707352941176469,0.3274999999999998,est
338,mammalian-sim,QR*,18,14,0,27.92,0.083692,48,50,1X,500,0.27470588235294097,0.3285294117647055,est
339,mammalian-sim,QR*,19,14,0,28.5,0.086368,48,50,1X,500,0.26249999999999984,0.329705882352941,est
340,mammalian-sim,optimal,0,10,0,0.89,0.038836,48,50,1X,500,0.2645588235294118,0.33352941176470574,est
341,mammalian-sim,optimal,1,4,0,0.88,0.03712,48,50,1X,500,0.2682352941176471,0.32441176470588245,est
342,mammalian-sim,optimal,2,4,0,0.9,0.039148,48,50,1X,500,0.2670588235294117,0.3360294117647058,est
343,mammalian-sim,optimal,3,0,1,0.9,0.037116,48,50,1X,500,0.2666176470588237,0.335,est
344,mammalian-sim,optimal,4,8,0,0.91,0.035964,48,50,1X,500,0.27014705882352935,0.32941176470588224,est
345,mammalian-sim,optimal,5,6,0,0.89,0.040912,48,50,1X,500,0.2704411764705882,0.3223529411764705,est
346,mammalian-sim,optimal,6,12,0,0.89,0.03572,48,50,1X,500,0.26058823529411773,0.3257352941176469,est
347,mammalian-sim,optimal,7,2,0,0.88,0.036808,48,50,1X,500,0.2713235294117646,0.33220588235294085,est
348,mammalian-sim,optimal,8,0,1,0.89,0.036124,48,50,1X,500,0.2779411764705882,0.33147058823529396,est
349,mammalian-sim,optimal,9,6,0,0.88,0.03898,48,50,1X,500,0.27176470588235296,0.3366176470588234,est
350,mammalian-sim,optimal,10,4,0,0.88,0.03672,48,50,1X,500,0.2650000000000001,0.3202941176470587,est
351,mammalian-sim,optimal,11,6,0,0.86,0.035444,48,50,1X,500,0.2580882352941176,0.3358823529411762,est
352,mammalian-sim,optimal,12,8,0,2.18,0.038056,48,50,1X,500,0.28205882352941175,0.3339705882352942,est
353,mammalian-sim,optimal,13,6,0,2.2,0.036724,48,50,1X,500,0.2675,0.33470588235294096,est
354,mammalian-sim,optimal,14,6,0,2.22,0.03608,48,50,1X,500,0.2798529411764705,0.3283823529411765,est
355,mammalian-sim,optimal,15,2,0,2.2,0.037076,48,50,1X,500,0.26558823529411757,0.32352941176470573,est
356,mammalian-sim,optimal,16,6,0,2.21,0.036616,48,50,1X,500,0.26132352941176457,0.327205882352941,est
357,mammalian-sim,optimal,17,6,0,2.25,0.036556,48,50,1X,500,0.2707352941176469,0.3274999999999998,est
358,mammalian-sim,optimal,18,4,0,2.22,0.036256,48,50,1X,500,0.27470588235294097,0.3285294117647055,est
359,mammalian-sim,optimal,19,8,0,2.19,0.036204,48,50,1X,500,0.26249999999999984,0.329705882352941,est
360,mammalian-sim,QR,0,26,0,10.4,0.08464,48,200,2X,500,0.2677941176470588,0.18235294117647066,est
361,mammalian-sim,QR,1,2,0,11.1,0.084736,48,200,2X,500,0.27205882352941174,0.18352941176470608,est
362,mammalian-sim,QR,2,20,0,10.86,0.085468,48,200,2X,500,0.2655882352941175,0.18205882352941175,est
363,mammalian-sim,QR,3,26,0,10.55,0.085248,48,200,2X,500,0.27926470588235275,0.18205882352941175,est
364,mammalian-sim,QR,4,12,0,10.94,0.085724,48,200,2X,500,0.2702941176470588,0.18617647058823533,est
365,mammalian-sim,QR,5,6,0,10.76,0.084208,48,200,2X,500,0.26514705882352957,0.17897058823529413,est
366,mammalian-sim,QR,6,14,0,10.71,0.089188,48,200,2X,500,0.28220588235294103,0.18838235294117656,est
367,mammalian-sim,QR,7,18,0,11.33,0.084636,48,200,2X,500,0.2692647058823529,0.1832352941176471,est
368,mammalian-sim,QR,8,24,0,11.45,0.085672,48,200,2X,500,0.26397058823529407,0.18132352941176483,est
369,mammalian-sim,QR,9,12,0,10.51,0.08572,48,200,2X,500,0.27367647058823547,0.18779411764705878,est
370,mammalian-sim,QR,10,18,0,11.03,0.084504,48,200,2X,500,0.2663235294117646,0.17941176470588244,est
371,mammalian-sim,QR,11,20,0,11.02,0.085296,48,200,2X,500,0.2744117647058822,0.18382352941176477,est
372,mammalian-sim,QR,12,22,0,10.61,0.084948,48,200,2X,500,0.27529411764705886,0.18044117647058827,est
373,mammalian-sim,QR,13,22,0,11.07,0.086736,48,200,2X,500,0.2698529411764706,0.17617647058823535,est
374,mammalian-sim,QR,14,16,0,10.98,0.086336,48,200,2X,500,0.27132352941176463,0.18000000000000005,est
375,mammalian-sim,QR,15,12,0,11.5,0.084548,48,200,2X,500,0.26838235294117646,0.18117647058823533,est
376,mammalian-sim,QR,16,24,0,29.24,0.086196,48,200,2X,500,0.27338235294117635,0.18455882352941178,est
377,mammalian-sim,QR,17,16,0,29.63,0.085544,48,200,2X,500,0.27308823529411763,0.17897058823529421,est
378,mammalian-sim,QR,18,16,0,28.43,0.085908,48,200,2X,500,0.26852941176470585,0.1779411764705883,est
379,mammalian-sim,QR,19,14,0,29.45,0.085784,48,200,2X,500,0.2670588235294117,0.18911764705882358,est
380,mammalian-sim,QR*,0,12,0,10.11,0.085104,48,200,2X,500,0.2677941176470588,0.18235294117647066,est
381,mammalian-sim,QR*,1,8,0,10.49,0.0856,48,200,2X,500,0.27205882352941174,0.18352941176470608,est
382,mammalian-sim,QR*,2,14,0,10.0,0.087852,48,200,2X,500,0.2655882352941175,0.18205882352941175,est
383,mammalian-sim,QR*,3,10,0,10.15,0.084544,48,200,2X,500,0.27926470588235275,0.18205882352941175,est
384,mammalian-sim,QR*,4,6,0,10.15,0.08374,48,200,2X,500,0.2702941176470588,0.18617647058823533,est
385,mammalian-sim,QR*,5,12,0,9.94,0.085724,48,200,2X,500,0.26514705882352957,0.17897058823529413,est
386,mammalian-sim,QR*,6,8,0,9.88,0.08416,48,200,2X,500,0.28220588235294103,0.18838235294117656,est
387,mammalian-sim,QR*,7,20,0,10.86,0.084832,48,200,2X,500,0.2692647058823529,0.1832352941176471,est
388,mammalian-sim,QR*,8,22,0,11.0,0.085432,48,200,2X,500,0.26397058823529407,0.18132352941176483,est
389,mammalian-sim,QR*,9,8,0,11.04,0.084376,48,200,2X,500,0.27367647058823547,0.18779411764705878,est
390,mammalian-sim,QR*,10,18,0,10.62,0.085764,48,200,2X,500,0.2663235294117646,0.17941176470588244,est
391,mammalian-sim,QR*,11,12,0,10.44,0.0858,48,200,2X,500,0.2744117647058822,0.18382352941176477,est
392,mammalian-sim,QR*,12,12,0,10.66,0.0855,48,200,2X,500,0.27529411764705886,0.18044117647058827,est
393,mammalian-sim,QR*,13,16,0,9.86,0.084616,48,200,2X,500,0.2698529411764706,0.17617647058823535,est
394,mammalian-sim,QR*,14,12,0,10.45,0.08568,48,200,2X,500,0.27132352941176463,0.18000000000000005,est
395,mammalian-sim,QR*,15,12,0,30.37,0.088016,48,200,2X,500,0.26838235294117646,0.18117647058823533,est
396,mammalian-sim,QR*,16,18,0,27.96,0.085364,48,200,2X,500,0.27338235294117635,0.18455882352941178,est
397,mammalian-sim,QR*,17,12,0,28.58,0.08704,48,200,2X,500,0.27308823529411763,0.17897058823529421,est
398,mammalian-sim,QR*,18,8,0,28.01,0.08536,48,200,2X,500,0.26852941176470585,0.1779411764705883,est
399,mammalian-sim,QR*,19,10,0,29.63,0.084808,48,200,2X,500,0.2670588235294117,0.18911764705882358,est
400,mammalian-sim,optimal,0,2,0,2.26,0.038844,48,200,2X,500,0.2677941176470588,0.18235294117647066,est
401,mammalian-sim,optimal,1,0,1,2.18,0.035652,48,200,2X,500,0.27205882352941174,0.18352941176470608,est
402,mammalian-sim,optimal,2,0,1,2.21,0.038112,48,200,2X,500,0.2655882352941175,0.18205882352941175,est
403,mammalian-sim,optimal,3,2,0,0.9,0.036092,48,200,2X,500,0.27926470588235275,0.18205882352941175,est
404,mammalian-sim,optimal,4,0,1,0.91,0.040208,48,200,2X,500,0.2702941176470588,0.18617647058823533,est
405,mammalian-sim,optimal,5,4,0,0.89,0.03836,48,200,2X,500,0.26514705882352957,0.17897058823529413,est
406,mammalian-sim,optimal,6,2,0,0.89,0.03644,48,200,2X,500,0.28220588235294103,0.18838235294117656,est
407,mammalian-sim,optimal,7,2,0,0.88,0.036268,48,200,2X,500,0.2692647058823529,0.1832352941176471,est
408,mammalian-sim,optimal,8,4,0,2.22,0.035576,48,200,2X,500,0.26397058823529407,0.18132352941176483,est
409,mammalian-sim,optimal,9,0,1,2.19,0.035452,48,200,2X,500,0.27367647058823547,0.18779411764705878,est
410,mammalian-sim,optimal,10,2,0,2.22,0.035988,48,200,2X,500,0.2663235294117646,0.17941176470588244,est
411,mammalian-sim,optimal,11,2,0,2.23,0.03576,48,200,2X,500,0.2744117647058822,0.18382352941176477,est
412,mammalian-sim,optimal,12,4,0,2.26,0.036364,48,200,2X,500,0.27529411764705886,0.18044117647058827,est
413,mammalian-sim,optimal,13,2,0,2.21,0.03778,48,200,2X,500,0.2698529411764706,0.17617647058823535,est
414,mammalian-sim,optimal,14,2,0,2.19,0.03624,48,200,2X,500,0.27132352941176463,0.18000000000000005,est
415,mammalian-sim,optimal,15,0,1,0.91,0.036252,48,200,2X,500,0.26838235294117646,0.18117647058823533,est
416,mammalian-sim,optimal,16,4,0,0.93,0.037252,48,200,2X,500,0.27338235294117635,0.18455882352941178,est
417,mammalian-sim,optimal,17,2,0,2.39,0.03576,48,200,2X,500,0.27308823529411763,0.17897058823529421,est
418,mammalian-sim,optimal,18,0,1,0.88,0.035888,48,200,2X,500,0.26852941176470585,0.1779411764705883,est
419,mammalian-sim,optimal,19,0,1,2.36,0.036668,48,200,2X,500,0.2670588235294117,0.18911764705882358,est
420,mammalian-sim,QR,0,20,0,10.66,0.083608,48,50,2X,500,0.2677941176470588,0.18235294117647066,est
421,mammalian-sim,QR,1,12,0,12.41,0.08634,48,50,2X,500,0.27205882352941174,0.18352941176470608,est
422,mammalian-sim,QR,2,18,0,10.86,0.083732,48,50,2X,500,0.2655882352941175,0.18205882352941175,est
423,mammalian-sim,QR,3,20,0,10.79,0.091036,48,50,2X,500,0.27926470588235275,0.18205882352941175,est
424,mammalian-sim,QR,4,20,0,10.86,0.082848,48,50,2X,500,0.2702941176470588,0.18617647058823533,est
425,mammalian-sim,QR,5,6,0,10.77,0.088232,48,50,2X,500,0.26514705882352957,0.17897058823529413,est
426,mammalian-sim,QR,6,22,0,11.03,0.08436,48,50,2X,500,0.28220588235294103,0.18838235294117656,est
427,mammalian-sim,QR,7,24,0,11.35,0.084164,48,50,2X,500,0.2692647058823529,0.1832352941176471,est
428,mammalian-sim,QR,8,20,0,11.38,0.086108,48,50,2X,500,0.26397058823529407,0.18132352941176483,est
429,mammalian-sim,QR,9,12,0,10.9,0.0834,48,50,2X,500,0.27367647058823547,0.18779411764705878,est
430,mammalian-sim,QR,10,22,0,10.64,0.084316,48,50,2X,500,0.2663235294117646,0.17941176470588244,est
431,mammalian-sim,QR,11,8,0,10.61,0.084836,48,50,2X,500,0.2744117647058822,0.18382352941176477,est
432,mammalian-sim,QR,12,24,0,10.67,0.08256,48,50,2X,500,0.27529411764705886,0.18044117647058827,est
433,mammalian-sim,QR,13,16,0,11.46,0.088228,48,50,2X,500,0.2698529411764706,0.17617647058823535,est
434,mammalian-sim,QR,14,24,0,11.27,0.084528,48,50,2X,500,0.27132352941176463,0.18000000000000005,est
435,mammalian-sim,QR,15,22,0,11.21,0.086172,48,50,2X,500,0.26838235294117646,0.18117647058823533,est
436,mammalian-sim,QR,16,20,0,29.38,0.084504,48,50,2X,500,0.27338235294117635,0.18455882352941178,est
437,mammalian-sim,QR,17,20,0,29.06,0.083608,48,50,2X,500,0.27308823529411763,0.17897058823529421,est
438,mammalian-sim,QR,18,18,0,28.97,0.082956,48,50,2X,500,0.26852941176470585,0.1779411764705883,est
439,mammalian-sim,QR,19,20,0,28.5,0.082848,48,50,2X,500,0.2670588235294117,0.18911764705882358,est
440,mammalian-sim,QR*,0,16,0,10.54,0.084572,48,50,2X,500,0.2677941176470588,0.18235294117647066,est
441,mammalian-sim,QR*,1,16,0,10.38,0.083568,48,50,2X,500,0.27205882352941174,0.18352941176470608,est
442,mammalian-sim,QR*,2,8,0,10.19,0.082972,48,50,2X,500,0.2655882352941175,0.18205882352941175,est
443,mammalian-sim,QR*,3,14,0,10.56,0.083832,48,50,2X,500,0.27926470588235275,0.18205882352941175,est
444,mammalian-sim,QR*,4,16,0,10.01,0.086128,48,50,2X,500,0.2702941176470588,0.18617647058823533,est
445,mammalian-sim,QR*,5,12,0,10.61,0.082792,48,50,2X,500,0.26514705882352957,0.17897058823529413,est
446,mammalian-sim,QR*,6,20,0,10.14,0.083092,48,50,2X,500,0.28220588235294103,0.18838235294117656,est
447,mammalian-sim,QR*,7,24,0,11.16,0.083836,48,50,2X,500,0.2692647058823529,0.1832352941176471,est
448,mammalian-sim,QR*,8,18,0,11.45,0.083304,48,50,2X,500,0.26397058823529407,0.18132352941176483,est
449,mammalian-sim,QR*,9,12,0,10.5,0.082736,48,50,2X,500,0.27367647058823547,0.18779411764705878,est
450,mammalian-sim,QR*,10,12,0,10.65,0.083676,48,50,2X,500,0.2663235294117646,0.17941176470588244,est
451,mammalian-sim,QR*,11,8,0,10.3,0.084476,48,50,2X,500,0.2744117647058822,0.18382352941176477,est
452,mammalian-sim,QR*,12,14,0,10.05,0.084236,48,50,2X,500,0.27529411764705886,0.18044117647058827,est
453,mammalian-sim,QR*,13,18,0,9.92,0.088,48,50,2X,500,0.2698529411764706,0.17617647058823535,est
454,mammalian-sim,QR*,14,16,0,26.93,0.08412,48,50,2X,500,0.27132352941176463,0.18000000000000005,est
455,mammalian-sim,QR*,15,16,0,28.61,0.085628,48,50,2X,500,0.26838235294117646,0.18117647058823533,est
456,mammalian-sim,QR*,16,18,0,27.69,0.086144,48,50,2X,500,0.27338235294117635,0.18455882352941178,est
457,mammalian-sim,QR*,17,16,0,27.14,0.083768,48,50,2X,500,0.27308823529411763,0.17897058823529421,est
458,mammalian-sim,QR*,18,12,0,27.95,0.083408,48,50,2X,500,0.26852941176470585,0.1779411764705883,est
459,mammalian-sim,QR*,19,18,0,26.78,0.082484,48,50,2X,500,0.2670588235294117,0.18911764705882358,est
460,mammalian-sim,optimal,0,8,0,0.89,0.03632,48,50,2X,500,0.2677941176470588,0.18235294117647066,est
461,mammalian-sim,optimal,1,2,0,0.89,0.035372,48,50,2X,500,0.27205882352941174,0.18352941176470608,est
462,mammalian-sim,optimal,2,6,0,0.9,0.036372,48,50,2X,500,0.2655882352941175,0.18205882352941175,est
463,mammalian-sim,optimal,3,2,0,0.9,0.034836,48,50,2X,500,0.27926470588235275,0.18205882352941175,est
464,mammalian-sim,optimal,4,4,0,0.91,0.0361,48,50,2X,500,0.2702941176470588,0.18617647058823533,est
465,mammalian-sim,optimal,5,4,0,0.91,0.036324,48,50,2X,500,0.26514705882352957,0.17897058823529413,est
466,mammalian-sim,optimal,6,2,0,0.87,0.0355,48,50,2X,500,0.28220588235294103,0.18838235294117656,est
467,mammalian-sim,optimal,7,6,0,0.87,0.036428,48,50,2X,500,0.2692647058823529,0.1832352941176471,est
468,mammalian-sim,optimal,8,6,0,0.86,0.036364,48,50,2X,500,0.26397058823529407,0.18132352941176483,est
469,mammalian-sim,optimal,9,6,0,0.86,0.035612,48,50,2X,500,0.27367647058823547,0.18779411764705878,est
470,mammalian-sim,optimal,10,6,0,0.87,0.03544,48,50,2X,500,0.2663235294117646,0.17941176470588244,est
471,mammalian-sim,optimal,11,6,0,0.87,0.037088,48,50,2X,500,0.2744117647058822,0.18382352941176477,est
472,mammalian-sim,optimal,12,4,0,2.19,0.035992,48,50,2X,500,0.27529411764705886,0.18044117647058827,est
473,mammalian-sim,optimal,13,4,0,2.17,0.038892,48,50,2X,500,0.2698529411764706,0.17617647058823535,est
474,mammalian-sim,optimal,14,6,0,2.22,0.036072,48,50,2X,500,0.27132352941176463,0.18000000000000005,est
475,mammalian-sim,optimal,15,4,0,2.2,0.03714,48,50,2X,500,0.26838235294117646,0.18117647058823533,est
476,mammalian-sim,optimal,16,4,0,2.21,0.03532,48,50,2X,500,0.27338235294117635,0.18455882352941178,est
477,mammalian-sim,optimal,17,2,0,2.23,0.037244,48,50,2X,500,0.27308823529411763,0.17897058823529421,est
478,mammalian-sim,optimal,18,0,1,2.22,0.03992,48,50,2X,500,0.26852941176470585,0.1779411764705883,est
479,mammalian-sim,optimal,19,8,0,2.2,0.036084,48,50,2X,500,0.2670588235294117,0.18911764705882358,est
