,dataset,method,replicate,cd,acc,times,memgb,n,k,ils,seqlen,gtee,ad,gtype
444,avian-sim,QR*,4,20,0,15.0,0.102504,48,200,0.5X,true,0,0.5933777777777797,true
445,avian-sim,QR*,5,18,0,15.0,0.103216,48,200,0.5X,true,0,0.5902222222222236,true
446,avian-sim,QR*,6,22,0,15.0,0.103476,48,200,0.5X,true,0,0.5925111111111125,true
447,avian-sim,QR*,7,12,0,15.0,0.10218,48,200,0.5X,true,0,0.5888666666666676,true
448,avian-sim,QR*,8,24,0,15.0,0.102752,48,200,0.5X,true,0,0.5902444444444453,true
449,avian-sim,QR*,9,16,0,15.0,0.102804,48,200,0.5X,true,0,0.5887333333333346,true
450,avian-sim,QR*,10,16,0,14.99,0.102984,48,200,0.5X,true,0,0.5876444444444461,true
451,avian-sim,QR*,11,24,0,15.01,0.105492,48,200,0.5X,true,0,0.5922222222222234,true
452,avian-sim,QR*,12,14,0,14.99,0.103364,48,200,0.5X,true,0,0.5910888888888901,true
453,avian-sim,QR*,13,16,0,14.98,0.102132,48,200,0.5X,true,0,0.5898444444444457,true
454,avian-sim,QR*,14,16,0,15.54,0.10236,48,200,0.5X,true,0,0.5922888888888904,true
455,avian-sim,QR*,15,20,0,14.97,0.103572,48,200,0.5X,true,0,0.5901333333333345,true
456,avian-sim,QR*,16,16,0,44.38,0.103532,48,200,0.5X,true,0,0.5878666666666672,true
457,avian-sim,QR*,17,12,0,39.37,0.10766,48,200,0.5X,true,0,0.5867111111111118,true
458,avian-sim,QR*,18,18,0,37.25,0.103104,48,200,0.5X,true,0,0.5923555555555567,true
459,avian-sim,QR*,19,18,0,39.45,0.105044,48,200,0.5X,true,0,0.5912444444444452,true
460,avian-sim,optimal,0,18,0,1.16,0.039172,48,200,0.5X,true,0,0.5921555555555558,true
461,avian-sim,optimal,1,14,0,1.16,0.03866,48,200,0.5X,true,0,0.5908222222222227,true
462,avian-sim,optimal,2,10,0,1.19,0.038596,48,200,0.5X,true,0,0.5914000000000013,true
463,avian-sim,optimal,3,16,0,1.17,0.039816,48,200,0.5X,true,0,0.5927111111111111,true
464,avian-sim,optimal,4,18,0,1.18,0.038468,48,200,0.5X,true,0,0.5933777777777797,true
465,avian-sim,optimal,5,12,0,1.18,0.039764,48,200,0.5X,true,0,0.5902222222222236,true
466,avian-sim,optimal,6,16,0,1.18,0.03964,48,200,0.5X,true,0,0.5925111111111125,true
467,avian-sim,optimal,7,8,0,1.19,0.039556,48,200,0.5X,true,0,0.5888666666666676,true
468,avian-sim,optimal,8,18,0,1.18,0.038736,48,200,0.5X,true,0,0.5902444444444453,true
469,avian-sim,optimal,9,12,0,1.15,0.039096,48,200,0.5X,true,0,0.5887333333333346,true
470,avian-sim,optimal,10,12,0,1.15,0.041488,48,200,0.5X,true,0,0.5876444444444461,true
471,avian-sim,optimal,11,16,0,1.17,0.038628,48,200,0.5X,true,0,0.5922222222222234,true
472,avian-sim,optimal,12,12,0,3.07,0.038736,48,200,0.5X,true,0,0.5910888888888901,true
473,avian-sim,optimal,13,12,0,3.06,0.038604,48,200,0.5X,true,0,0.5898444444444457,true
474,avian-sim,optimal,14,14,0,3.06,0.038572,48,200,0.5X,true,0,0.5922888888888904,true
475,avian-sim,optimal,15,12,0,3.07,0.03992,48,200,0.5X,true,0,0.5901333333333345,true
476,avian-sim,optimal,16,14,0,3.07,0.039012,48,200,0.5X,true,0,0.5878666666666672,true
477,avian-sim,optimal,17,12,0,3.05,0.039648,48,200,0.5X,true,0,0.5867111111111118,true
478,avian-sim,optimal,18,12,0,3.05,0.041512,48,200,0.5X,true,0,0.5923555555555567,true
479,avian-sim,optimal,19,14,0,3.08,0.048224,48,200,0.5X,true,0,0.5912444444444452,true
480,avian-sim,QR,0,32,0,16.2,0.102344,48,50,0.5X,true,0,0.5921555555555558,true
481,avian-sim,QR,1,18,0,16.21,0.100596,48,50,0.5X,true,0,0.5908222222222227,true
482,avian-sim,QR,2,34,0,16.9,0.101156,48,50,0.5X,true,0,0.5914000000000013,true
483,avian-sim,QR,3,30,0,16.17,0.105372,48,50,0.5X,true,0,0.5927111111111111,true
484,avian-sim,QR,4,22,0,15.49,0.101368,48,50,0.5X,true,0,0.5933777777777797,true
485,avian-sim,QR,5,30,0,17.12,0.100296,48,50,0.5X,true,0,0.5902222222222236,true
486,avian-sim,QR,6,32,0,17.34,0.104284,48,50,0.5X,true,0,0.5925111111111125,true
487,avian-sim,QR,7,28,0,18.07,0.100532,48,50,0.5X,true,0,0.5888666666666676,true
488,avian-sim,QR,8,24,0,17.04,0.100172,48,50,0.5X,true,0,0.5902444444444453,true
489,avian-sim,QR,9,18,0,16.51,0.101964,48,50,0.5X,true,0,0.5887333333333346,true
490,avian-sim,QR,10,30,0,17.38,0.100876,48,50,0.5X,true,0,0.5876444444444461,true
491,avian-sim,QR,11,34,0,16.25,0.101672,48,50,0.5X,true,0,0.5922222222222234,true
492,avian-sim,QR,12,28,0,16.67,0.100472,48,50,0.5X,true,0,0.5910888888888901,true
493,avian-sim,QR,13,26,0,16.49,0.101896,48,50,0.5X,true,0,0.5898444444444457,true
494,avian-sim,QR,14,30,0,16.93,0.103332,48,50,0.5X,true,0,0.5922888888888904,true
495,avian-sim,QR,15,22,0,16.38,0.101012,48,50,0.5X,true,0,0.5901333333333345,true
496,avian-sim,QR,16,26,0,46.36,0.103192,48,50,0.5X,true,0,0.5878666666666672,true
497,avian-sim,QR,17,22,0,47.72,0.102712,48,50,0.5X,true,0,0.5867111111111118,true
498,avian-sim,QR,18,30,0,42.68,0.103092,48,50,0.5X,true,0,0.5923555555555567,true
499,avian-sim,QR,19,30,0,43.46,0.101208,48,50,0.5X,true,0,0.5912444444444452,true
500,avian-sim,QR*,0,28,0,15.63,0.103796,48,50,0.5X,true,0,0.5921555555555558,true
501,avian-sim,QR*,1,28,0,15.95,0.105456,48,50,0.5X,true,0,0.5908222222222227,true
502,avian-sim,QR*,2,24,0,16.23,0.101952,48,50,0.5X,true,0,0.5914000000000013,true
503,avian-sim,QR*,3,26,0,14.82,0.100144,48,50,0.5X,true,0,0.5927111111111111,true
504,avian-sim,QR*,4,24,0,15.15,0.101404,48,50,0.5X,true,0,0.5933777777777797,true
505,avian-sim,QR*,5,28,0,16.84,0.10132,48,50,0.5X,true,0,0.5902222222222236,true
506,avian-sim,QR*,6,32,0,16.6,0.101656,48,50,0.5X,true,0,0.5925111111111125,true
507,avian-sim,QR*,7,30,0,16.02,0.101536,48,50,0.5X,true,0,0.5888666666666676,true
508,avian-sim,QR*,8,24,0,15.87,0.103544,48,50,0.5X,true,0,0.5902444444444453,true
509,avian-sim,QR*,9,24,0,16.15,0.101844,48,50,0.5X,true,0,0.5887333333333346,true
510,avian-sim,QR*,10,30,0,15.58,0.100988,48,50,0.5X,true,0,0.5876444444444461,true
511,avian-sim,QR*,11,26,0,14.78,0.101028,48,50,0.5X,true,0,0.5922222222222234,true
512,avian-sim,QR*,12,28,0,15.61,0.102012,48,50,0.5X,true,0,0.5910888888888901,true
513,avian-sim,QR*,13,24,0,15.44,0.105528,48,50,0.5X,true,0,0.5898444444444457,true
514,avian-sim,QR*,14,30,0,16.13,0.101072,48,50,0.5X,true,0,0.5922888888888904,true
515,avian-sim,QR*,15,18,0,15.65,0.10206,48,50,0.5X,true,0,0.5901333333333345,true
516,avian-sim,QR*,16,30,0,46.16,0.100876,48,50,0.5X,true,0,0.5878666666666672,true
517,avian-sim,QR*,17,30,0,45.98,0.100908,48,50,0.5X,true,0,0.5867111111111118,true
518,avian-sim,QR*,18,30,0,37.31,0.102656,48,50,0.5X,true,0,0.5923555555555567,true
519,avian-sim,QR*,19,22,0,40.05,0.100952,48,50,0.5X,true,0,0.5912444444444452,true
520,avian-sim,optimal,0,22,0,1.19,0.03976,48,50,0.5X,true,0,0.5921555555555558,true
521,avian-sim,optimal,1,18,0,1.17,0.044012,48,50,0.5X,true,0,0.5908222222222227,true
522,avian-sim,optimal,2,22,0,1.15,0.039228,48,50,0.5X,true,0,0.5914000000000013,true
523,avian-sim,optimal,3,24,0,1.14,0.03864,48,50,0.5X,true,0,0.5927111111111111,true
524,avian-sim,optimal,4,22,0,1.19,0.03998,48,50,0.5X,true,0,0.5933777777777797,true
525,avian-sim,optimal,5,22,0,1.18,0.038688,48,50,0.5X,true,0,0.5902222222222236,true
526,avian-sim,optimal,6,22,0,1.18,0.039772,48,50,0.5X,true,0,0.5925111111111125,true
527,avian-sim,optimal,7,20,0,1.17,0.039836,48,50,0.5X,true,0,0.5888666666666676,true
528,avian-sim,optimal,8,16,0,1.2,0.040224,48,50,0.5X,true,0,0.5902444444444453,true
529,avian-sim,optimal,9,18,0,1.17,0.038952,48,50,0.5X,true,0,0.5887333333333346,true
530,avian-sim,optimal,10,22,0,1.18,0.044108,48,50,0.5X,true,0,0.5876444444444461,true
531,avian-sim,optimal,11,26,0,1.18,0.03942,48,50,0.5X,true,0,0.5922222222222234,true
532,avian-sim,optimal,12,26,0,3.08,0.039372,48,50,0.5X,true,0,0.5910888888888901,true
533,avian-sim,optimal,13,18,0,3.03,0.040324,48,50,0.5X,true,0,0.5898444444444457,true
534,avian-sim,optimal,14,28,0,3.05,0.038636,48,50,0.5X,true,0,0.5922888888888904,true
535,avian-sim,optimal,15,14,0,3.07,0.041488,48,50,0.5X,true,0,0.5901333333333345,true
536,avian-sim,optimal,16,24,0,3.1,0.038832,48,50,0.5X,true,0,0.5878666666666672,true
537,avian-sim,optimal,17,22,0,3.08,0.041832,48,50,0.5X,true,0,0.5867111111111118,true
538,avian-sim,optimal,18,28,0,3.06,0.038776,48,50,0.5X,true,0,0.5923555555555567,true
539,avian-sim,optimal,19,22,0,3.1,0.04114,48,50,0.5X,true,0,0.5912444444444452,true
