,dataset,method,replicate,cd,acc,times,memgb,n,k,height,speciation,gtee,ad,gtype
0,ASTRAL-II,QR,0,26,0,386.81,0.479212,201,1000,10000000,1e-07,0,0.08695959595959733,est
1,ASTRAL-II,QR,1,0,1,413.82,0.480596,201,1000,10000000,1e-07,0,0.06779797979798077,est
2,ASTRAL-II,QR,2,0,1,398.26,0.479208,201,1000,10000000,1e-07,0,0.1090000000000017,est
3,ASTRAL-II,QR,3,2,0,401.76,0.479576,201,1000,10000000,1e-07,0,0.09777272727272877,est
4,ASTRAL-II,QR,4,0,1,219.52,0.478528,201,1000,10000000,1e-07,0,0.09628787878788038,est
5,ASTRAL-II,QR,5,0,1,319.69,0.480672,201,1000,10000000,1e-07,0,0.1046010101010118,est
6,ASTRAL-II,QR,6,16,0,393.61,0.479336,201,1000,10000000,1e-07,0,0.09244949494949645,est
7,ASTRAL-II,QR,7,18,0,410.4,0.478244,201,1000,10000000,1e-07,0,0.09362626262626417,est
8,ASTRAL-II,QR,8,2,0,381.71,0.477676,201,1000,10000000,1e-07,0,0.09461111111111264,est
9,ASTRAL-II,QR,9,20,0,348.03,0.478908,201,1000,10000000,1e-07,0,0.10292424242424404,est
10,ASTRAL-II,QR,10,22,0,382.09,0.477932,201,1000,10000000,1e-07,0,0.0849747474747488,est
11,ASTRAL-II,QR,11,0,1,390.03,0.479368,201,1000,10000000,1e-07,0,0.096924242424244,est
12,ASTRAL-II,QR,12,2,0,394.52,0.479004,201,1000,10000000,1e-07,0,0.1074393939393956,est
13,ASTRAL-II,QR,13,0,1,389.83,0.480372,201,1000,10000000,1e-07,0,0.07897979797979918,est
14,ASTRAL-II,QR,14,4,0,347.3,0.483832,201,1000,10000000,1e-07,0,0.09621212121212278,est
15,ASTRAL-II,QR,15,8,0,363.31,0.480084,201,1000,10000000,1e-07,0,0.09226767676767822,est
16,ASTRAL-II,QR,16,10,0,344.8,0.479448,201,1000,10000000,1e-07,0,0.06140909090909178,est
17,ASTRAL-II,QR,17,16,0,354.35,0.47906,201,1000,10000000,1e-07,0,0.08490404040404173,est
18,ASTRAL-II,QR,18,2,0,386.2,0.479764,201,1000,10000000,1e-07,0,0.0892676767676782,est
19,ASTRAL-II,QR,19,0,1,320.71,0.479396,201,1000,10000000,1e-07,0,0.100454545454547,est
20,ASTRAL-II,QR,20,22,0,275.15,0.479824,201,1000,10000000,1e-07,0,0.08633838383838514,est
21,ASTRAL-II,QR,21,22,0,285.25,0.479284,201,1000,10000000,1e-07,0,0.07202525252525355,est
22,ASTRAL-II,QR,22,24,0,296.61,0.480784,201,1000,10000000,1e-07,0,0.08558585858585994,est
23,ASTRAL-II,QR,23,8,0,235.11,0.480496,201,1000,10000000,1e-07,0,0.09941919191919348,est
24,ASTRAL-II,QR,24,28,0,261.31,0.4787,201,1000,10000000,1e-07,0,0.08645959595959732,est
25,ASTRAL-II,QR,25,16,0,253.91,0.47912,201,1000,10000000,1e-07,0,0.08389898989899118,est
26,ASTRAL-II,QR,26,0,1,231.4,0.481556,201,1000,10000000,1e-07,0,0.09229797979798132,est
27,ASTRAL-II,QR,27,24,0,263.35,0.480024,201,1000,10000000,1e-07,0,0.0870303030303044,est
28,ASTRAL-II,QR,28,0,1,278.87,0.47928,201,1000,10000000,1e-07,0,0.09057575757575904,est
29,ASTRAL-II,QR,29,0,1,245.61,0.480324,201,1000,10000000,1e-07,0,0.0844040404040417,est
30,ASTRAL-II,QR,30,20,0,240.91,0.480756,201,1000,10000000,1e-07,0,0.09722222222222382,est
31,ASTRAL-II,QR,31,0,1,250.44,0.479616,201,1000,10000000,1e-07,0,0.07469696969697079,est
32,ASTRAL-II,QR,32,22,0,286.95,0.479496,201,1000,10000000,1e-07,0,0.10569696969697141,est
33,ASTRAL-II,QR,33,22,0,201.89,0.482124,201,1000,10000000,1e-07,0,0.09366161616161764,est
34,ASTRAL-II,QR,34,0,1,228.71,0.480276,201,1000,10000000,1e-07,0,0.09144949494949643,est
35,ASTRAL-II,QR,35,0,1,241.76,0.48178,201,1000,10000000,1e-07,0,0.098803030303032,est
36,ASTRAL-II,QR,36,18,0,268.72,0.48016,201,1000,10000000,1e-07,0,0.08928787878788023,est
37,ASTRAL-II,QR,37,0,1,239.03,0.480548,201,1000,10000000,1e-07,0,0.08079292929293051,est
38,ASTRAL-II,QR,38,0,1,239.63,0.479792,201,1000,10000000,1e-07,0,0.09467171717171874,est
39,ASTRAL-II,QR,39,2,0,243.88,0.478776,201,1000,10000000,1e-07,0,0.06818686868686968,est
40,ASTRAL-II,QR,40,0,1,354.64,0.480912,201,1000,10000000,1e-07,0,0.09101010101010246,est
41,ASTRAL-II,QR,41,0,1,768.05,0.479316,201,1000,10000000,1e-07,0,0.07882828282828405,est
42,ASTRAL-II,QR,42,0,1,180.64,0.480892,201,1000,10000000,1e-07,0,0.0873383838383852,est
43,ASTRAL-II,QR,43,0,1,203.48,0.478512,201,1000,10000000,1e-07,0,0.0917929292929308,est
44,ASTRAL-II,QR,44,10,0,300.81,0.48026,201,1000,10000000,1e-07,0,0.08501515151515283,est
45,ASTRAL-II,QR,45,14,0,231.11,0.478992,201,1000,10000000,1e-07,0,0.07796969696969812,est
46,ASTRAL-II,QR,46,2,0,260.1,0.479424,201,1000,10000000,1e-07,0,0.08869696969697113,est
47,ASTRAL-II,QR,47,20,0,285.76,0.48098,201,1000,10000000,1e-07,0,0.09960606060606221,est
48,ASTRAL-II,QR,48,22,0,253.77,0.479776,201,1000,10000000,1e-07,0,0.09040909090909233,est
49,ASTRAL-II,QR,49,0,1,239.55,0.47842,201,1000,10000000,1e-07,0,0.07918686868686987,est
50,ASTRAL-II,QR*,0,18,0,274.59000000000003,0.48018,201,1000,10000000,1e-07,0,0.08695959595959733,est
51,ASTRAL-II,QR*,1,24,0,298.79,0.481684,201,1000,10000000,1e-07,0,0.06779797979798077,est
52,ASTRAL-II,QR*,2,0,1,279.53,0.478268,201,1000,10000000,1e-07,0,0.1090000000000017,est
53,ASTRAL-II,QR*,3,2,0,290.97,0.481156,201,1000,10000000,1e-07,0,0.09777272727272877,est
54,ASTRAL-II,QR*,4,0,1,199.57999999999998,0.482912,201,1000,10000000,1e-07,0,0.09628787878788038,est
55,ASTRAL-II,QR*,5,26,0,271.45,0.47838,201,1000,10000000,1e-07,0,0.1046010101010118,est
56,ASTRAL-II,QR*,6,18,0,283.81,0.48136,201,1000,10000000,1e-07,0,0.09244949494949645,est
57,ASTRAL-II,QR*,7,16,0,270.87,0.485568,201,1000,10000000,1e-07,0,0.09362626262626417,est
58,ASTRAL-II,QR*,8,2,0,260.17,0.480232,201,1000,10000000,1e-07,0,0.09461111111111264,est
59,ASTRAL-II,QR*,9,16,0,392.03,0.480432,201,1000,10000000,1e-07,0,0.10292424242424404,est
60,ASTRAL-II,QR*,10,22,0,282.76,0.48066,201,1000,10000000,1e-07,0,0.0849747474747488,est
61,ASTRAL-II,QR*,11,20,0,280.61,0.480492,201,1000,10000000,1e-07,0,0.096924242424244,est
62,ASTRAL-II,QR*,12,2,0,397.42,0.479492,201,1000,10000000,1e-07,0,0.1074393939393956,est
63,ASTRAL-II,QR*,13,22,0,428.02,0.480784,201,1000,10000000,1e-07,0,0.07897979797979918,est
64,ASTRAL-II,QR*,14,26,0,389.81,0.481128,201,1000,10000000,1e-07,0,0.09621212121212278,est
65,ASTRAL-II,QR*,15,20,0,267.53,0.481016,201,1000,10000000,1e-07,0,0.09226767676767822,est
66,ASTRAL-II,QR*,16,14,0,384.8,0.480268,201,1000,10000000,1e-07,0,0.06140909090909178,est
67,ASTRAL-II,QR*,17,2,0,279.29,0.478696,201,1000,10000000,1e-07,0,0.08490404040404173,est
68,ASTRAL-II,QR*,18,2,0,255.91,0.480616,201,1000,10000000,1e-07,0,0.0892676767676782,est
69,ASTRAL-II,QR*,19,0,1,288.40999999999997,0.4797,201,1000,10000000,1e-07,0,0.100454545454547,est
70,ASTRAL-II,QR*,20,0,1,290.9,0.479668,201,1000,10000000,1e-07,0,0.08633838383838514,est
71,ASTRAL-II,QR*,21,20,0,295.38,0.479476,201,1000,10000000,1e-07,0,0.07202525252525355,est
72,ASTRAL-II,QR*,22,8,0,294.67,0.480904,201,1000,10000000,1e-07,0,0.08558585858585994,est
73,ASTRAL-II,QR*,23,20,0,275.45,0.480112,201,1000,10000000,1e-07,0,0.09941919191919348,est
74,ASTRAL-II,QR*,24,0,1,284.94,0.478916,201,1000,10000000,1e-07,0,0.08645959595959732,est
75,ASTRAL-II,QR*,25,18,0,278.33,0.478924,201,1000,10000000,1e-07,0,0.08389898989899118,est
76,ASTRAL-II,QR*,26,0,1,282.59000000000003,0.47916,201,1000,10000000,1e-07,0,0.09229797979798132,est
77,ASTRAL-II,QR*,27,0,1,293.42,0.480444,201,1000,10000000,1e-07,0,0.0870303030303044,est
78,ASTRAL-II,QR*,28,0,1,283.15,0.479272,201,1000,10000000,1e-07,0,0.09057575757575904,est
79,ASTRAL-II,QR*,29,20,0,363.36,0.482668,201,1000,10000000,1e-07,0,0.0844040404040417,est
80,ASTRAL-II,QR*,30,14,0,397.5,0.481964,201,1000,10000000,1e-07,0,0.09722222222222382,est
81,ASTRAL-II,QR*,31,0,1,411.48,0.481108,201,1000,10000000,1e-07,0,0.07469696969697079,est
82,ASTRAL-II,QR*,32,20,0,411.23,0.479252,201,1000,10000000,1e-07,0,0.10569696969697141,est
83,ASTRAL-II,QR*,33,0,1,313.36,0.479844,201,1000,10000000,1e-07,0,0.09366161616161764,est
84,ASTRAL-II,QR*,34,0,1,252.92,0.479648,201,1000,10000000,1e-07,0,0.09144949494949643,est
85,ASTRAL-II,QR*,35,12,0,245.24,0.479204,201,1000,10000000,1e-07,0,0.098803030303032,est
86,ASTRAL-II,QR*,36,2,0,283.53,0.484288,201,1000,10000000,1e-07,0,0.08928787878788023,est
87,ASTRAL-II,QR*,37,0,1,268.01,0.480732,201,1000,10000000,1e-07,0,0.08079292929293051,est
88,ASTRAL-II,QR*,38,0,1,319.55,0.479288,201,1000,10000000,1e-07,0,0.09467171717171874,est
89,ASTRAL-II,QR*,39,2,0,257.7,0.47864,201,1000,10000000,1e-07,0,0.06818686868686968,est
90,ASTRAL-II,QR*,40,6,0,255.78,0.48346,201,1000,10000000,1e-07,0,0.09101010101010246,est
91,ASTRAL-II,QR*,41,0,1,253.89,0.47816,201,1000,10000000,1e-07,0,0.07882828282828405,est
92,ASTRAL-II,QR*,42,0,1,232.41,0.478256,201,1000,10000000,1e-07,0,0.0873383838383852,est
93,ASTRAL-II,QR*,43,0,1,257.5,0.47994,201,1000,10000000,1e-07,0,0.0917929292929308,est
94,ASTRAL-II,QR*,44,18,0,274.0,0.479452,201,1000,10000000,1e-07,0,0.08501515151515283,est
95,ASTRAL-II,QR*,45,6,0,386.87,0.480372,201,1000,10000000,1e-07,0,0.07796969696969812,est
96,ASTRAL-II,QR*,46,2,0,425.34,0.47962,201,1000,10000000,1e-07,0,0.08869696969697113,est
97,ASTRAL-II,QR*,47,2,0,418.86,0.479552,201,1000,10000000,1e-07,0,0.09960606060606221,est
98,ASTRAL-II,QR*,48,26,0,412.88,0.479988,201,1000,10000000,1e-07,0,0.09040909090909233,est
99,ASTRAL-II,QR*,49,0,1,388.45,0.480392,201,1000,10000000,1e-07,0,0.07918686868686987,est
100,ASTRAL-II,optimal,0,2,0,15.54,0.171224,201,1000,10000000,1e-07,0,0.08695959595959733,est
101,ASTRAL-II,optimal,1,0,1,15.28,0.171736,201,1000,10000000,1e-07,0,0.06779797979798077,est
102,ASTRAL-II,optimal,2,0,1,15.34,0.171232,201,1000,10000000,1e-07,0,0.1090000000000017,est
103,ASTRAL-II,optimal,3,2,0,15.29,0.169448,201,1000,10000000,1e-07,0,0.09777272727272877,est
104,ASTRAL-II,optimal,4,0,1,15.34,0.171352,201,1000,10000000,1e-07,0,0.09628787878788038,est
105,ASTRAL-II,optimal,5,0,1,15.49,0.169668,201,1000,10000000,1e-07,0,0.1046010101010118,est
106,ASTRAL-II,optimal,6,0,1,15.28,0.170432,201,1000,10000000,1e-07,0,0.09244949494949645,est
107,ASTRAL-II,optimal,7,2,0,15.37,0.171344,201,1000,10000000,1e-07,0,0.09362626262626417,est
108,ASTRAL-II,optimal,8,2,0,40.48,0.17106,201,1000,10000000,1e-07,0,0.09461111111111264,est
109,ASTRAL-II,optimal,9,0,1,40.32,0.170616,201,1000,10000000,1e-07,0,0.10292424242424404,est
110,ASTRAL-II,optimal,10,0,1,40.12,0.170736,201,1000,10000000,1e-07,0,0.0849747474747488,est
111,ASTRAL-II,optimal,11,0,1,40.12,0.171704,201,1000,10000000,1e-07,0,0.096924242424244,est
112,ASTRAL-II,optimal,12,2,0,40.01,0.173952,201,1000,10000000,1e-07,0,0.1074393939393956,est
113,ASTRAL-II,optimal,13,0,1,39.88,0.171876,201,1000,10000000,1e-07,0,0.07897979797979918,est
114,ASTRAL-II,optimal,14,4,0,40.27,0.170436,201,1000,10000000,1e-07,0,0.09621212121212278,est
115,ASTRAL-II,optimal,15,0,1,40.29,0.173852,201,1000,10000000,1e-07,0,0.09226767676767822,est
116,ASTRAL-II,optimal,16,0,1,16.1,0.171904,201,1000,10000000,1e-07,0,0.06140909090909178,est
117,ASTRAL-II,optimal,17,2,0,16.17,0.17138,201,1000,10000000,1e-07,0,0.08490404040404173,est
118,ASTRAL-II,optimal,18,2,0,15.61,0.170412,201,1000,10000000,1e-07,0,0.0892676767676782,est
119,ASTRAL-II,optimal,19,0,1,16.1,0.170576,201,1000,10000000,1e-07,0,0.100454545454547,est
120,ASTRAL-II,optimal,20,0,1,16.05,0.17096,201,1000,10000000,1e-07,0,0.08633838383838514,est
121,ASTRAL-II,optimal,21,0,1,16.06,0.170764,201,1000,10000000,1e-07,0,0.07202525252525355,est
122,ASTRAL-II,optimal,22,4,0,18.92,0.172376,201,1000,10000000,1e-07,0,0.08558585858585994,est
123,ASTRAL-II,optimal,23,2,0,16.1,0.171204,201,1000,10000000,1e-07,0,0.09941919191919348,est
124,ASTRAL-II,optimal,24,0,1,16.01,0.170776,201,1000,10000000,1e-07,0,0.08645959595959732,est
125,ASTRAL-II,optimal,25,4,0,15.91,0.171112,201,1000,10000000,1e-07,0,0.08389898989899118,est
126,ASTRAL-II,optimal,26,0,1,16.21,0.170808,201,1000,10000000,1e-07,0,0.09229797979798132,est
127,ASTRAL-II,optimal,27,0,1,39.5,0.169408,201,1000,10000000,1e-07,0,0.0870303030303044,est
128,ASTRAL-II,optimal,28,0,1,39.07,0.170368,201,1000,10000000,1e-07,0,0.09057575757575904,est
129,ASTRAL-II,optimal,29,0,1,39.08,0.173048,201,1000,10000000,1e-07,0,0.0844040404040417,est
130,ASTRAL-II,optimal,30,0,1,39.41,0.171396,201,1000,10000000,1e-07,0,0.09722222222222382,est
131,ASTRAL-II,optimal,31,0,1,39.46,0.170272,201,1000,10000000,1e-07,0,0.07469696969697079,est
132,ASTRAL-II,optimal,32,2,0,39.16,0.171796,201,1000,10000000,1e-07,0,0.10569696969697141,est
133,ASTRAL-II,optimal,33,0,1,39.27,0.170488,201,1000,10000000,1e-07,0,0.09366161616161764,est
134,ASTRAL-II,optimal,34,0,1,38.94,0.169504,201,1000,10000000,1e-07,0,0.09144949494949643,est
135,ASTRAL-II,optimal,35,0,1,15.79,0.173732,201,1000,10000000,1e-07,0,0.098803030303032,est
136,ASTRAL-II,optimal,36,2,0,15.64,0.171776,201,1000,10000000,1e-07,0,0.08928787878788023,est
137,ASTRAL-II,optimal,37,0,1,15.67,0.169608,201,1000,10000000,1e-07,0,0.08079292929293051,est
138,ASTRAL-II,optimal,38,0,1,15.99,0.172024,201,1000,10000000,1e-07,0,0.09467171717171874,est
139,ASTRAL-II,optimal,39,2,0,16.12,0.170988,201,1000,10000000,1e-07,0,0.06818686868686968,est
140,ASTRAL-II,optimal,40,0,1,15.36,0.171104,201,1000,10000000,1e-07,0,0.09101010101010246,est
141,ASTRAL-II,optimal,41,0,1,15.56,0.171372,201,1000,10000000,1e-07,0,0.07882828282828405,est
142,ASTRAL-II,optimal,42,0,1,15.38,0.170976,201,1000,10000000,1e-07,0,0.0873383838383852,est
143,ASTRAL-II,optimal,43,0,1,15.3,0.171384,201,1000,10000000,1e-07,0,0.0917929292929308,est
144,ASTRAL-II,optimal,44,0,1,15.25,0.170716,201,1000,10000000,1e-07,0,0.08501515151515283,est
145,ASTRAL-II,optimal,45,0,1,15.28,0.171992,201,1000,10000000,1e-07,0,0.07796969696969812,est
146,ASTRAL-II,optimal,46,2,0,15.51,0.171784,201,1000,10000000,1e-07,0,0.08869696969697113,est
147,ASTRAL-II,optimal,47,2,0,15.48,0.169884,201,1000,10000000,1e-07,0,0.09960606060606221,est
148,ASTRAL-II,optimal,48,0,1,16.08,0.170728,201,1000,10000000,1e-07,0,0.09040909090909233,est
149,ASTRAL-II,optimal,49,0,1,16.06,0.170212,201,1000,10000000,1e-07,0,0.07918686868686987,est
150,ASTRAL-II,QR,0,28,0,269.01,0.439728,201,200,10000000,1e-07,0,0.08695959595959733,est
151,ASTRAL-II,QR,1,28,0,300.37,0.440816,201,200,10000000,1e-07,0,0.06779797979798077,est
152,ASTRAL-II,QR,2,22,0,288.99,0.441636,201,200,10000000,1e-07,0,0.1090000000000017,est
153,ASTRAL-II,QR,3,14,0,260.61,0.438948,201,200,10000000,1e-07,0,0.09777272727272877,est
154,ASTRAL-II,QR,4,2,0,254.81,0.441492,201,200,10000000,1e-07,0,0.09628787878788038,est
155,ASTRAL-II,QR,5,0,1,262.8,0.439048,201,200,10000000,1e-07,0,0.1046010101010118,est
156,ASTRAL-II,QR,6,12,0,262.89,0.440296,201,200,10000000,1e-07,0,0.09244949494949645,est
157,ASTRAL-II,QR,7,26,0,296.26,0.439088,201,200,10000000,1e-07,0,0.09362626262626417,est
158,ASTRAL-II,QR,8,22,0,276.84000000000003,0.440036,201,200,10000000,1e-07,0,0.09461111111111264,est
159,ASTRAL-II,QR,9,22,0,275.05,0.439992,201,200,10000000,1e-07,0,0.10292424242424404,est
160,ASTRAL-II,QR,10,10,0,292.54,0.442252,201,200,10000000,1e-07,0,0.0849747474747488,est
161,ASTRAL-II,QR,11,24,0,299.55,0.439848,201,200,10000000,1e-07,0,0.096924242424244,est
162,ASTRAL-II,QR,12,26,0,296.53,0.440172,201,200,10000000,1e-07,0,0.1074393939393956,est
163,ASTRAL-II,QR,13,16,0,301.85,0.442228,201,200,10000000,1e-07,0,0.07897979797979918,est
164,ASTRAL-II,QR,14,20,0,285.36,0.441352,201,200,10000000,1e-07,0,0.09621212121212278,est
165,ASTRAL-II,QR,15,10,0,282.01,0.440424,201,200,10000000,1e-07,0,0.09226767676767822,est
166,ASTRAL-II,QR,16,8,0,242.42,0.440644,201,200,10000000,1e-07,0,0.06140909090909178,est
167,ASTRAL-II,QR,17,14,0,255.1,0.443244,201,200,10000000,1e-07,0,0.08490404040404173,est
168,ASTRAL-II,QR,18,2,0,265.04,0.441628,201,200,10000000,1e-07,0,0.0892676767676782,est
169,ASTRAL-II,QR,19,6,0,267.45,0.439876,201,200,10000000,1e-07,0,0.100454545454547,est
170,ASTRAL-II,QR,20,16,0,278.23,0.440332,201,200,10000000,1e-07,0,0.08633838383838514,est
171,ASTRAL-II,QR,21,14,0,252.54,0.440476,201,200,10000000,1e-07,0,0.07202525252525355,est
172,ASTRAL-II,QR,22,22,0,297.87,0.442216,201,200,10000000,1e-07,0,0.08558585858585994,est
173,ASTRAL-II,QR,23,14,0,389.97,0.441244,201,200,10000000,1e-07,0,0.09941919191919348,est
174,ASTRAL-II,QR,24,20,0,413.86,0.439996,201,200,10000000,1e-07,0,0.08645959595959732,est
175,ASTRAL-II,QR,25,22,0,402.19,0.440552,201,200,10000000,1e-07,0,0.08389898989899118,est
176,ASTRAL-II,QR,26,20,0,402.14,0.441972,201,200,10000000,1e-07,0,0.09229797979798132,est
177,ASTRAL-II,QR,27,24,0,386.99,0.438908,201,200,10000000,1e-07,0,0.0870303030303044,est
178,ASTRAL-II,QR,28,20,0,402.05,0.443152,201,200,10000000,1e-07,0,0.09057575757575904,est
179,ASTRAL-II,QR,29,20,0,388.86,0.439256,201,200,10000000,1e-07,0,0.0844040404040417,est
180,ASTRAL-II,QR,30,16,0,267.9,0.439932,201,200,10000000,1e-07,0,0.09722222222222382,est
181,ASTRAL-II,QR,31,22,0,262.56,0.441588,201,200,10000000,1e-07,0,0.07469696969697079,est
182,ASTRAL-II,QR,32,8,0,293.95,0.440816,201,200,10000000,1e-07,0,0.10569696969697141,est
183,ASTRAL-II,QR,33,22,0,266.8,0.442012,201,200,10000000,1e-07,0,0.09366161616161764,est
184,ASTRAL-II,QR,34,14,0,262.11,0.441984,201,200,10000000,1e-07,0,0.09144949494949643,est
185,ASTRAL-II,QR,35,20,0,277.76,0.439756,201,200,10000000,1e-07,0,0.098803030303032,est
186,ASTRAL-II,QR,36,18,0,281.26,0.441524,201,200,10000000,1e-07,0,0.08928787878788023,est
187,ASTRAL-II,QR,37,22,0,245.79,0.4404,201,200,10000000,1e-07,0,0.08079292929293051,est
188,ASTRAL-II,QR,38,14,0,298.99,0.440152,201,200,10000000,1e-07,0,0.09467171717171874,est
189,ASTRAL-II,QR,39,24,0,253.81,0.440796,201,200,10000000,1e-07,0,0.06818686868686968,est
190,ASTRAL-II,QR,40,12,0,246.14,0.439652,201,200,10000000,1e-07,0,0.09101010101010246,est
191,ASTRAL-II,QR,41,0,1,258.94,0.44028,201,200,10000000,1e-07,0,0.07882828282828405,est
192,ASTRAL-II,QR,42,2,0,233.31,0.439928,201,200,10000000,1e-07,0,0.0873383838383852,est
193,ASTRAL-II,QR,43,0,1,252.99,0.438804,201,200,10000000,1e-07,0,0.0917929292929308,est
194,ASTRAL-II,QR,44,26,0,273.89,0.4431,201,200,10000000,1e-07,0,0.08501515151515283,est
195,ASTRAL-II,QR,45,12,0,251.2,0.438336,201,200,10000000,1e-07,0,0.07796969696969812,est
196,ASTRAL-II,QR,46,32,0,295.19,0.442012,201,200,10000000,1e-07,0,0.08869696969697113,est
197,ASTRAL-II,QR,47,18,0,268.26,0.442452,201,200,10000000,1e-07,0,0.09960606060606221,est
198,ASTRAL-II,QR,48,20,0,261.75,0.441892,201,200,10000000,1e-07,0,0.09040909090909233,est
199,ASTRAL-II,QR,49,12,0,262.14,0.441556,201,200,10000000,1e-07,0,0.07918686868686987,est
200,ASTRAL-II,QR*,0,16,0,421.96,0.44022,201,200,10000000,1e-07,0,0.08695959595959733,est
201,ASTRAL-II,QR*,1,22,0,428.23,0.440148,201,200,10000000,1e-07,0,0.06779797979798077,est
202,ASTRAL-II,QR*,2,6,0,412.37,0.442208,201,200,10000000,1e-07,0,0.1090000000000017,est
203,ASTRAL-II,QR*,3,30,0,420.42,0.44006,201,200,10000000,1e-07,0,0.09777272727272877,est
204,ASTRAL-II,QR*,4,2,0,357.95,0.441588,201,200,10000000,1e-07,0,0.09628787878788038,est
205,ASTRAL-II,QR*,5,0,1,410.15,0.441532,201,200,10000000,1e-07,0,0.1046010101010118,est
206,ASTRAL-II,QR*,6,20,0,263.02,0.439112,201,200,10000000,1e-07,0,0.09244949494949645,est
207,ASTRAL-II,QR*,7,8,0,270.23,0.440208,201,200,10000000,1e-07,0,0.09362626262626417,est
208,ASTRAL-II,QR*,8,18,0,256.53,0.440564,201,200,10000000,1e-07,0,0.09461111111111264,est
209,ASTRAL-II,QR*,9,18,0,248.89,0.439168,201,200,10000000,1e-07,0,0.10292424242424404,est
210,ASTRAL-II,QR*,10,6,0,269.49,0.439468,201,200,10000000,1e-07,0,0.0849747474747488,est
211,ASTRAL-II,QR*,11,8,0,274.62,0.441316,201,200,10000000,1e-07,0,0.096924242424244,est
212,ASTRAL-II,QR*,12,4,0,245.69,0.441316,201,200,10000000,1e-07,0,0.1074393939393956,est
213,ASTRAL-II,QR*,13,6,0,266.24,0.441496,201,200,10000000,1e-07,0,0.07897979797979918,est
214,ASTRAL-II,QR*,14,18,0,254.31,0.440184,201,200,10000000,1e-07,0,0.09621212121212278,est
215,ASTRAL-II,QR*,15,4,0,276.84000000000003,0.440528,201,200,10000000,1e-07,0,0.09226767676767822,est
216,ASTRAL-II,QR*,16,14,0,244.87,0.442948,201,200,10000000,1e-07,0,0.06140909090909178,est
217,ASTRAL-II,QR*,17,18,0,268.24,0.44062,201,200,10000000,1e-07,0,0.08490404040404173,est
218,ASTRAL-II,QR*,18,2,0,259.99,0.442576,201,200,10000000,1e-07,0,0.0892676767676782,est
219,ASTRAL-II,QR*,19,4,0,263.13,0.440968,201,200,10000000,1e-07,0,0.100454545454547,est
220,ASTRAL-II,QR*,20,12,0,271.96,0.441324,201,200,10000000,1e-07,0,0.08633838383838514,est
221,ASTRAL-II,QR*,21,4,0,263.35,0.441256,201,200,10000000,1e-07,0,0.07202525252525355,est
222,ASTRAL-II,QR*,22,22,0,283.14,0.444524,201,200,10000000,1e-07,0,0.08558585858585994,est
223,ASTRAL-II,QR*,23,2,0,242.8,0.441304,201,200,10000000,1e-07,0,0.09941919191919348,est
224,ASTRAL-II,QR*,24,10,0,295.44,0.44286,201,200,10000000,1e-07,0,0.08645959595959732,est
225,ASTRAL-II,QR*,25,24,0,293.92,0.441896,201,200,10000000,1e-07,0,0.08389898989899118,est
226,ASTRAL-II,QR*,26,4,0,270.15,0.439716,201,200,10000000,1e-07,0,0.09229797979798132,est
227,ASTRAL-II,QR*,27,0,1,284.03,0.441784,201,200,10000000,1e-07,0,0.0870303030303044,est
228,ASTRAL-II,QR*,28,20,0,294.47,0.440144,201,200,10000000,1e-07,0,0.09057575757575904,est
229,ASTRAL-II,QR*,29,6,0,254.74,0.442044,201,200,10000000,1e-07,0,0.0844040404040417,est
230,ASTRAL-II,QR*,30,14,0,278.79,0.441204,201,200,10000000,1e-07,0,0.09722222222222382,est
231,ASTRAL-II,QR*,31,20,0,277.26,0.445028,201,200,10000000,1e-07,0,0.07469696969697079,est
232,ASTRAL-II,QR*,32,20,0,293.82,0.440788,201,200,10000000,1e-07,0,0.10569696969697141,est
233,ASTRAL-II,QR*,33,0,1,245.86,0.441508,201,200,10000000,1e-07,0,0.09366161616161764,est
234,ASTRAL-II,QR*,34,10,0,256.35,0.440504,201,200,10000000,1e-07,0,0.09144949494949643,est
235,ASTRAL-II,QR*,35,2,0,269.03,0.443324,201,200,10000000,1e-07,0,0.098803030303032,est
236,ASTRAL-II,QR*,36,4,0,285.69,0.440128,201,200,10000000,1e-07,0,0.08928787878788023,est
237,ASTRAL-II,QR*,37,4,0,228.19,0.439616,201,200,10000000,1e-07,0,0.08079292929293051,est
238,ASTRAL-II,QR*,38,10,0,262.09,0.441124,201,200,10000000,1e-07,0,0.09467171717171874,est
239,ASTRAL-II,QR*,39,2,0,246.71,0.440928,201,200,10000000,1e-07,0,0.06818686868686968,est
240,ASTRAL-II,QR*,40,12,0,249.27,0.440868,201,200,10000000,1e-07,0,0.09101010101010246,est
241,ASTRAL-II,QR*,41,0,1,243.53,0.440384,201,200,10000000,1e-07,0,0.07882828282828405,est
242,ASTRAL-II,QR*,42,2,0,227.98,0.442032,201,200,10000000,1e-07,0,0.0873383838383852,est
243,ASTRAL-II,QR*,43,0,1,211.73,0.439444,201,200,10000000,1e-07,0,0.0917929292929308,est
244,ASTRAL-II,QR*,44,18,0,271.87,0.441424,201,200,10000000,1e-07,0,0.08501515151515283,est
245,ASTRAL-II,QR*,45,6,0,259.51,0.441048,201,200,10000000,1e-07,0,0.07796969696969812,est
246,ASTRAL-II,QR*,46,2,0,257.11,0.440056,201,200,10000000,1e-07,0,0.08869696969697113,est
247,ASTRAL-II,QR*,47,16,0,261.17,0.441032,201,200,10000000,1e-07,0,0.09960606060606221,est
