,dataset,method,replicate,cd,acc,times,memgb,n,k,ils,seqlen,gtee,ad,gtype
270,mammalian-sim,QR*,10,4,0,7.45,0.08422,37,200,0.5X,true,0,0.5319117647058826,true
271,mammalian-sim,QR*,11,2,0,7.46,0.08408,37,200,0.5X,true,0,0.5414705882352945,true
272,mammalian-sim,QR*,12,4,0,8.27,0.085632,37,200,0.5X,true,0,0.5358823529411766,true
273,mammalian-sim,QR*,13,0,1,7.88,0.08466,37,200,0.5X,true,0,0.5277941176470589,true
274,mammalian-sim,QR*,14,4,0,21.81,0.085884,37,200,0.5X,true,0,0.5385294117647059,true
275,mammalian-sim,QR*,15,4,0,22.17,0.083788,37,200,0.5X,true,0,0.5330882352941178,true
276,mammalian-sim,QR*,16,4,0,24.5,0.083928,37,200,0.5X,true,0,0.538529411764706,true
277,mammalian-sim,QR*,17,6,0,21.91,0.084612,37,200,0.5X,true,0,0.5464705882352946,true
278,mammalian-sim,QR*,18,4,0,21.33,0.08558,37,200,0.5X,true,0,0.5388235294117649,true
279,mammalian-sim,QR*,19,6,0,21.49,0.087464,37,200,0.5X,true,0,0.5461764705882357,true
280,mammalian-sim,optimal,0,2,0,1.67,0.045044,37,200,0.5X,true,0,0.5392647058823532,true
281,mammalian-sim,optimal,1,2,0,1.66,0.035332,37,200,0.5X,true,0,0.5366176470588236,true
282,mammalian-sim,optimal,2,2,0,1.68,0.036716,37,200,0.5X,true,0,0.535588235294118,true
283,mammalian-sim,optimal,3,6,0,0.86,0.035288,37,200,0.5X,true,0,0.5325000000000002,true
284,mammalian-sim,optimal,4,4,0,0.87,0.03652,37,200,0.5X,true,0,0.5423529411764709,true
285,mammalian-sim,optimal,5,0,1,0.84,0.036764,37,200,0.5X,true,0,0.5448529411764708,true
286,mammalian-sim,optimal,6,4,0,0.82,0.035996,37,200,0.5X,true,0,0.5405882352941179,true
287,mammalian-sim,optimal,7,4,0,2.83,0.035452,37,200,0.5X,true,0,0.5502941176470595,true
288,mammalian-sim,optimal,8,2,0,0.86,0.035888,37,200,0.5X,true,0,0.5345588235294119,true
289,mammalian-sim,optimal,9,0,1,0.86,0.037164,37,200,0.5X,true,0,0.5444117647058829,true
290,mammalian-sim,optimal,10,2,0,0.87,0.035316,37,200,0.5X,true,0,0.5319117647058826,true
291,mammalian-sim,optimal,11,0,1,0.82,0.03636,37,200,0.5X,true,0,0.5414705882352945,true
292,mammalian-sim,optimal,12,2,0,2.22,0.039656,37,200,0.5X,true,0,0.5358823529411766,true
293,mammalian-sim,optimal,13,0,1,2.21,0.036752,37,200,0.5X,true,0,0.5277941176470589,true
294,mammalian-sim,optimal,14,2,0,2.18,0.035848,37,200,0.5X,true,0,0.5385294117647059,true
295,mammalian-sim,optimal,15,2,0,2.2,0.036644,37,200,0.5X,true,0,0.5330882352941178,true
296,mammalian-sim,optimal,16,2,0,2.19,0.03552,37,200,0.5X,true,0,0.538529411764706,true
297,mammalian-sim,optimal,17,4,0,2.21,0.036216,37,200,0.5X,true,0,0.5464705882352946,true
298,mammalian-sim,optimal,18,4,0,2.18,0.042608,37,200,0.5X,true,0,0.5388235294117649,true
299,mammalian-sim,optimal,19,4,0,0.9,0.036912,37,200,0.5X,true,0,0.5461764705882357,true
300,mammalian-sim,QR,0,6,0,10.39,0.083608,37,50,0.5X,true,0,0.5392647058823532,true
301,mammalian-sim,QR,1,2,0,10.16,0.083,37,50,0.5X,true,0,0.5366176470588236,true
302,mammalian-sim,QR,2,12,0,10.23,0.08356,37,50,0.5X,true,0,0.535588235294118,true
303,mammalian-sim,QR,3,10,0,10.41,0.083344,37,50,0.5X,true,0,0.5325000000000002,true
304,mammalian-sim,QR,4,6,0,10.54,0.0837,37,50,0.5X,true,0,0.5423529411764709,true
305,mammalian-sim,QR,5,6,0,10.61,0.083384,37,50,0.5X,true,0,0.5448529411764708,true
306,mammalian-sim,QR,6,14,0,10.35,0.0845,37,50,0.5X,true,0,0.5405882352941179,true
307,mammalian-sim,QR,7,12,0,10.81,0.08378,37,50,0.5X,true,0,0.5502941176470595,true
308,mammalian-sim,QR,8,4,0,10.75,0.084332,37,50,0.5X,true,0,0.5345588235294119,true
309,mammalian-sim,QR,9,8,0,10.33,0.083928,37,50,0.5X,true,0,0.5444117647058829,true
310,mammalian-sim,QR,10,4,0,9.97,0.083312,37,50,0.5X,true,0,0.5319117647058826,true
311,mammalian-sim,QR,11,8,0,10.43,0.083224,37,50,0.5X,true,0,0.5414705882352945,true
312,mammalian-sim,QR,12,4,0,10.56,0.083668,37,50,0.5X,true,0,0.5358823529411766,true
313,mammalian-sim,QR,13,10,0,10.16,0.0841,37,50,0.5X,true,0,0.5277941176470589,true
314,mammalian-sim,QR,14,10,0,10.69,0.084372,37,50,0.5X,true,0,0.5385294117647059,true
315,mammalian-sim,QR,15,6,0,10.57,0.088084,37,50,0.5X,true,0,0.5330882352941178,true
316,mammalian-sim,QR,16,10,0,28.4,0.083816,37,50,0.5X,true,0,0.538529411764706,true
317,mammalian-sim,QR,17,10,0,27.79,0.086032,37,50,0.5X,true,0,0.5464705882352946,true
318,mammalian-sim,QR,18,4,0,29.07,0.084592,37,50,0.5X,true,0,0.5388235294117649,true
319,mammalian-sim,QR,19,8,0,28.08,0.084092,37,50,0.5X,true,0,0.5461764705882357,true
320,mammalian-sim,QR*,0,6,0,9.99,0.084036,37,50,0.5X,true,0,0.5392647058823532,true
321,mammalian-sim,QR*,1,4,0,9.48,0.084284,37,50,0.5X,true,0,0.5366176470588236,true
322,mammalian-sim,QR*,2,16,0,9.29,0.085564,37,50,0.5X,true,0,0.535588235294118,true
323,mammalian-sim,QR*,3,10,0,8.82,0.082208,37,50,0.5X,true,0,0.5325000000000002,true
324,mammalian-sim,QR*,4,6,0,9.47,0.084592,37,50,0.5X,true,0,0.5423529411764709,true
325,mammalian-sim,QR*,5,6,0,9.96,0.082804,37,50,0.5X,true,0,0.5448529411764708,true
326,mammalian-sim,QR*,6,14,0,9.2,0.084048,37,50,0.5X,true,0,0.5405882352941179,true
327,mammalian-sim,QR*,7,12,0,9.1,0.083476,37,50,0.5X,true,0,0.5502941176470595,true
328,mammalian-sim,QR*,8,4,0,10.09,0.08594,37,50,0.5X,true,0,0.5345588235294119,true
329,mammalian-sim,QR*,9,8,0,8.4,0.084444,37,50,0.5X,true,0,0.5444117647058829,true
330,mammalian-sim,QR*,10,4,0,9.28,0.083924,37,50,0.5X,true,0,0.5319117647058826,true
331,mammalian-sim,QR*,11,8,0,9.32,0.082496,37,50,0.5X,true,0,0.5414705882352945,true
332,mammalian-sim,QR*,12,4,0,9.92,0.085216,37,50,0.5X,true,0,0.5358823529411766,true
333,mammalian-sim,QR*,13,10,0,9.2,0.082296,37,50,0.5X,true,0,0.5277941176470589,true
334,mammalian-sim,QR*,14,10,0,9.51,0.083564,37,50,0.5X,true,0,0.5385294117647059,true
335,mammalian-sim,QR*,15,6,0,25.81,0.083024,37,50,0.5X,true,0,0.5330882352941178,true
336,mammalian-sim,QR*,16,10,0,26.44,0.082872,37,50,0.5X,true,0,0.538529411764706,true
337,mammalian-sim,QR*,17,10,0,24.27,0.082864,37,50,0.5X,true,0,0.5464705882352946,true
338,mammalian-sim,QR*,18,4,0,23.86,0.08364,37,50,0.5X,true,0,0.5388235294117649,true
339,mammalian-sim,QR*,19,8,0,26.03,0.083336,37,50,0.5X,true,0,0.5461764705882357,true
340,mammalian-sim,optimal,0,6,0,1.12,0.035844,37,50,0.5X,true,0,0.5392647058823532,true
341,mammalian-sim,optimal,1,2,0,1.2,0.035924,37,50,0.5X,true,0,0.5366176470588236,true
342,mammalian-sim,optimal,2,10,0,1.11,0.03664,37,50,0.5X,true,0,0.535588235294118,true
343,mammalian-sim,optimal,3,10,0,1.13,0.036896,37,50,0.5X,true,0,0.5325000000000002,true
344,mammalian-sim,optimal,4,6,0,1.14,0.038148,37,50,0.5X,true,0,0.5423529411764709,true
345,mammalian-sim,optimal,5,6,0,1.12,0.036996,37,50,0.5X,true,0,0.5448529411764708,true
346,mammalian-sim,optimal,6,12,0,1.09,0.037088,37,50,0.5X,true,0,0.5405882352941179,true
347,mammalian-sim,optimal,7,10,0,1.06,0.036232,37,50,0.5X,true,0,0.5502941176470595,true
348,mammalian-sim,optimal,8,2,0,1.04,0.040928,37,50,0.5X,true,0,0.5345588235294119,true
349,mammalian-sim,optimal,9,6,0,1.02,0.035396,37,50,0.5X,true,0,0.5444117647058829,true
350,mammalian-sim,optimal,10,2,0,1.01,0.03748,37,50,0.5X,true,0,0.5319117647058826,true
351,mammalian-sim,optimal,11,6,0,2.03,0.035292,37,50,0.5X,true,0,0.5414705882352945,true
352,mammalian-sim,optimal,12,2,0,4.28,0.038828,37,50,0.5X,true,0,0.5358823529411766,true
353,mammalian-sim,optimal,13,10,0,2.61,0.036332,37,50,0.5X,true,0,0.5277941176470589,true
354,mammalian-sim,optimal,14,8,0,4.24,0.036448,37,50,0.5X,true,0,0.5385294117647059,true
355,mammalian-sim,optimal,15,4,0,3.87,0.036656,37,50,0.5X,true,0,0.5330882352941178,true
356,mammalian-sim,optimal,16,8,0,3.89,0.03528,37,50,0.5X,true,0,0.538529411764706,true
357,mammalian-sim,optimal,17,8,0,2.59,0.03798,37,50,0.5X,true,0,0.5464705882352946,true
358,mammalian-sim,optimal,18,4,0,2.56,0.0352,37,50,0.5X,true,0,0.5388235294117649,true
359,mammalian-sim,optimal,19,6,0,2.64,0.036048,37,50,0.5X,true,0,0.5461764705882357,true
